meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
IS1006c,C,130.73,131.73,1.0,IS1006c.C.dialog-act.vkaraisk.3,,,,,,,,,False," Yeah, participant two.",3,task,Inform
IS1006c,C,134.0,134.72,0.72,IS1006c.C.dialog-act.vkaraisk.4,,,,,,,,,False, Component.,1,task,Suggest
IS1006c,A,134.98,135.23,0.25,IS1006c.A.dialog-act.vkaraisk.21,,,,,,,,,False, Mm-hmm.,1,task,Assess
IS1006c,C,139.56,139.68,0.12,IS1006c.C.dialog-act.vkaraisk.5,,,,,,,,,False, Yep.,1,task,Assess
IS1006c,A,139.92,140.688,0.768,IS1006c.A.dialog-act.vkaraisk.22,,,,,,,,,False,,0,minor,Fragment
IS1006c,C,142.08,142.68,0.6,IS1006c.C.dialog-act.vkaraisk.6,,,,,,,,,False, So,1,minor,Stall
IS1006c,C,142.68,150.81,8.13,IS1006c.C.dialog-act.vkaraisk.8,C,A,0.0,29.21,True,False,0.0,[],True," we're to mainly design f mainly need to know which components we'll use for energy, and the material and interface.",20,task,Inform
IS1006c,C,150.81,154.34,3.53,IS1006c.C.dialog-act.vkaraisk.9,C,C,0.0,0.0,False,False,0.0,[],False, For energy there are maybe two or three possibilities.,9,task,Inform
IS1006c,C,154.34,157.93,3.59,IS1006c.C.dialog-act.vkaraisk.10,C,C,0.0,0.0,False,False,0.0,[],False," First one, we can use simple battery,",7,task,Inform
IS1006c,C,157.93,161.23,3.3,IS1006c.C.dialog-act.vkaraisk.11,C,C,0.98,0.0,False,False,0.0,[],False, or we can use traditional solar cells,7,task,Inform
IS1006c,C,161.23,162.21,0.98,IS1006c.C.dialog-act.vkaraisk.12,,,,,,,,,False, or,1,minor,Fragment
IS1006c,C,162.21,166.66,4.45,IS1006c.C.dialog-act.vkaraisk.13,C,C,0.0,0.98,False,False,0.0,[],False," mm and the material we can have plastic,",8,task,Inform
IS1006c,C,166.66,171.5,4.84,IS1006c.C.dialog-act.vkaraisk.14,C,C,0.0,0.0,False,False,0.0,[],False, rubber which is good for this R_S_A_,7,task,Inform
IS1006c,D,170.52,170.87,0.35,IS1006c.D.dialog-act.vkaraisk.6,,,,,,,,,False, Ah.,1,other,Comment-About-Understanding
IS1006c,C,171.5,177.28,5.78,IS1006c.C.dialog-act.vkaraisk.15,C,C,0.0,0.0,False,False,0.0,[],False," and then uh titanium, which can be which have very good look",12,task,Assess
IS1006c,C,177.28,187.64,10.36,IS1006c.C.dialog-act.vkaraisk.16,C,C,0.0,0.0,False,False,0.0,[],False, an and then interface we're to use push buttons or liquid crystal d L_C_D_ display.,15,task,Inform
IS1006c,C,187.64,193.59,5.95,IS1006c.C.dialog-act.vkaraisk.17,C,C,5.0,0.0,False,False,0.0,[],False," And we can use some, moving kind of thing.",9,task,Inform
IS1006c,C,197.7,198.59,0.89,IS1006c.C.dialog-act.vkaraisk.18,,,,,,,,,False," So,",1,minor,Stall
IS1006c,C,198.59,200.63,2.04,IS1006c.C.dialog-act.vkaraisk.19,C,C,0.99,5.0,False,False,0.0,[],False," as we discussed before,",4,task,Inform
IS1006c,C,200.63,201.62,0.99,IS1006c.C.dialog-act.vkaraisk.20,,,,,,,,,False, we need to,3,minor,Fragment
IS1006c,C,201.62,207.74,6.12,IS1006c.C.dialog-act.vkaraisk.21,C,C,1.76,0.99,False,False,0.0,[],False, we would like to have some speech recognition s chip in our remote control.,14,task,Inform
IS1006c,C,209.35,209.5,0.15,IS1006c.C.dialog-act.vkaraisk.22,,,,,,,,,False, So,1,minor,Stall
IS1006c,C,209.5,213.41,3.91,IS1006c.C.dialog-act.vkaraisk.23,C,C,0.42,1.76,False,False,0.0,[],False, this can be simple kind of programmable chip,8,task,Suggest
IS1006c,C,213.41,213.83,0.42,IS1006c.C.dialog-act.vkaraisk.24,,,,,,,,,False, and,1,minor,Fragment
IS1006c,C,213.83,217.7,3.87,IS1006c.C.dialog-act.vkaraisk.25,C,C,0.0,0.42,False,False,0.0,[],False, which can use microphone sensors.,5,task,Suggest
IS1006c,C,217.7,225.51,7.81,IS1006c.C.dialog-act.vkaraisk.26,C,C,0.93,0.0,False,False,0.0,[],False," And we also want to look at our remote control,",10,task,Inform
IS1006c,C,225.51,226.44,0.93,IS1006c.C.dialog-act.vkaraisk.27,,,,,,,,,False, so.,1,minor,Stall
IS1006c,C,226.44,242.27,15.83,IS1006c.C.dialog-act.vkaraisk.28,C,C,0.0,0.93,False,False,0.0,[],False," Still we are looking for possible uh technical uh specifications and how w easy we can do and within our pri range, like we're to in our twelve Euros or around that.",32,task,Suggest
IS1006c,C,242.27,252.72,10.45,IS1006c.C.dialog-act.vkaraisk.29,C,C,13.58,0.0,False,False,0.0,[],False, So we are looking for simple devices or simple technology to do the location of remote control in a room or in a house.,24,task,Suggest
IS1006c,A,250.66,251.76,1.1,IS1006c.A.dialog-act.vkaraisk.23,,,,,,,,,False," Mm-hmm, okay.",2,minor,Backchannel
IS1006c,C,254.31,255.77,1.46,IS1006c.C.dialog-act.vkaraisk.30,,,,,,,,,False, So uh,2,minor,Stall
IS1006c,C,255.77,257.136,1.366,IS1006c.C.dialog-act.vkaraisk.31,,,,,,,,,False, we discussed an,3,minor,Fragment
IS1006c,C,260.492,261.71,1.218,IS1006c.C.dialog-act.vkaraisk.32,,,,,,,,,False, Excuse me.,2,other,Be-Positive
IS1006c,C,266.1,266.3,0.2,IS1006c.C.dialog-act.vkaraisk.33,,,,,,,,,False, So,1,minor,Stall
IS1006c,C,266.3,269.59,3.29,IS1006c.C.dialog-act.vkaraisk.34,C,C,0.0,13.58,False,False,0.0,[],False, we would like to propose battery instead of solar cells,10,task,Suggest
IS1006c,C,269.59,274.77,5.18,IS1006c.C.dialog-act.vkaraisk.35,C,C,0.0,0.0,False,False,0.0,[],False, and it would be problematic uh to have enough energy with the solar cells,14,task,Assess
IS1006c,D,272.76,272.98,0.22,IS1006c.D.dialog-act.vkaraisk.7,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
IS1006c,C,274.77,279.97,5.2,IS1006c.C.dialog-act.vkaraisk.36,C,C,0.0,0.0,False,False,0.0,[],False, and so we would like to just use simple battery.,10,task,Suggest
IS1006c,C,279.97,287.21,7.24,IS1006c.C.dialog-act.vkaraisk.37,C,C,0.9,0.0,False,False,0.0,[],False, And also we want to go for titanium design instead of rubber or,13,task,Suggest
IS1006c,C,287.21,288.02,0.81,IS1006c.C.dialog-act.vkaraisk.39,,,,,,,,,False, and,1,minor,Fragment
IS1006c,C,288.02,288.11,0.09,IS1006c.C.dialog-act.vkaraisk.40,,,,,,,,,False, well,1,minor,Stall
IS1006c,C,288.11,293.12,5.01,IS1006c.C.dialog-act.vkaraisk.41,D,C,0.26,0.9,False,False,0.0,[],False, the problem is with this design we found that we can't use double-curved shapes.,14,task,Inform
IS1006c,D,293.38,295.02,1.64,IS1006c.D.dialog-act.vkaraisk.8,C,C,-0.409,0.26,True,True,0.409,['IS1006c.C.dialog-act.vkaraisk.42'],True, What is a double-curved shape?,5,elicit,Elicit-Inform
IS1006c,C,294.611,296.77,2.159,IS1006c.C.dialog-act.vkaraisk.42,C,D,4.39,-0.409,True,False,0.0,[],False, Like you can have two curves.,6,task,Inform
IS1006c,D,297.19,297.5,0.31,IS1006c.D.dialog-act.vkaraisk.9,,,,,,,,,False, Uh-huh.,1,other,Comment-About-Understanding
IS1006c,B,299.21,299.55,0.34,IS1006c.B.dialog-act.vkaraisk.3,,,,,,,,,False, Why?,1,elicit,Elicit-Inform
IS1006c,C,301.16,305.54,4.38,IS1006c.C.dialog-act.vkaraisk.43,C,C,4.7,4.39,False,False,0.0,[],False, Uh it's I think in manufacturing I guess it's problematic.,10,task,Inform
IS1006c,C,309.19,310.24,1.05,IS1006c.C.dialog-act.vkaraisk.44,,,,,,,,,False," So,",1,minor,Stall
IS1006c,C,310.24,312.74,2.5,IS1006c.C.dialog-act.vkaraisk.45,C,C,0.0,4.7,False,False,0.0,[],False, we want to go for simple push buttons,8,task,Suggest
IS1006c,C,312.74,315.57,2.83,IS1006c.C.dialog-act.vkaraisk.46,C,C,0.0,0.0,False,False,0.0,[],False, because it need a simple chip,6,task,Inform
IS1006c,C,315.57,320.93,5.36,IS1006c.C.dialog-act.vkaraisk.47,C,C,0.71,0.0,False,False,0.0,[],False, and it's really lesser uh re really less expensive compared to L_C_D_,12,task,Inform
IS1006c,D,318.131,319.473,1.342,IS1006c.D.dialog-act.vkaraisk.10,,,,,,,,,False,,0,minor,Fragment
IS1006c,C,320.93,321.64,0.71,IS1006c.C.dialog-act.vkaraisk.48,,,,,,,,,False, which are,2,minor,Fragment
IS1006c,C,321.64,323.96,2.32,IS1006c.C.dialog-act.vkaraisk.49,C,C,0.0,0.71,False,False,0.0,[],False, uh which needs advanced chip technology,6,task,Inform
IS1006c,C,323.96,325.8,1.84,IS1006c.C.dialog-act.vkaraisk.50,C,C,0.0,0.0,False,False,0.0,[],False," and it's more expensive,",4,task,Inform
IS1006c,C,325.8,329.42,3.62,IS1006c.C.dialog-act.vkaraisk.51,C,C,0.0,0.0,False,False,0.0,[],False, since we want to put some other features such as speech recognition,12,task,Inform
IS1006c,B,326.08,326.44,0.36,IS1006c.B.dialog-act.vkaraisk.4,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
IS1006c,D,326.75,328.127,1.377,IS1006c.D.dialog-act.vkaraisk.11,,,,,,,,,False,,0,minor,Fragment
IS1006c,C,329.42,332.97,3.55,IS1006c.C.dialog-act.vkaraisk.52,A,C,-2.129,0.0,False,True,2.129,['IS1006c.A.dialog-act.vkaraisk.24'],False, we want to reduce uh cost.,6,task,Suggest
IS1006c,A,330.841,342.73,11.889,IS1006c.A.dialog-act.vkaraisk.24,C,C,-5.79,-2.129,True,True,5.79,['IS1006c.C.dialog-act.vkaraisk.53'],False," Um I want to know why it b uh just uh sorry but for the point before uh why not the rubber, if it is something that it seems to be light.",32,elicit,Elicit-Inform
IS1006c,D,331.32,331.75,0.43,IS1006c.D.dialog-act.vkaraisk.12,,,,,,,,,False, The cost.,2,task,Inform
IS1006c,C,336.94,347.92,10.98,IS1006c.C.dialog-act.vkaraisk.53,A,A,0.19,-5.79,True,False,0.0,[],False, Uh Uh And also like in if you put a it's be difficult to do all the moulding of buttons and these things,23,task,Inform
IS1006c,A,347.4,348.11,0.71,IS1006c.A.dialog-act.vkaraisk.25,,,,,,,,,False, Okay.,1,other,Comment-About-Understanding
IS1006c,C,347.92,348.373,0.453,IS1006c.C.dialog-act.vkaraisk.54,,,,,,,,,False, and,1,minor,Fragment
IS1006c,A,348.11,350.016,1.906,IS1006c.A.dialog-act.vkaraisk.26,B,C,1.184,0.19,True,False,0.0,[],True, You m titanium it's more uh,6,elicit,Elicit-Inform
IS1006c,C,350.3,350.69,0.39,IS1006c.C.dialog-act.vkaraisk.55,,,,,,,,,False, Yeah.,1,task,Inform
IS1006c,B,351.2,356.21,5.01,IS1006c.B.dialog-act.vkaraisk.5,B,A,0.0,1.184,True,False,0.0,[],True, W we can use something like you know the whole body's titanium,12,task,Suggest
IS1006c,B,356.21,362.07,5.86,IS1006c.B.dialog-act.vkaraisk.6,B,B,1.1,0.0,False,False,0.0,[],False, but there are some rubber or I dunno some rubber parts,11,task,Suggest
IS1006c,B,362.07,363.17,1.1,IS1006c.B.dialog-act.vkaraisk.7,,,,,,,,,False, like,1,minor,Stall
IS1006c,D,362.3,363.1,0.8,IS1006c.D.dialog-act.vkaraisk.13,,,,,,,,,False, Mm like this?,3,elicit,Elicit-Inform
IS1006c,C,362.61,362.99,0.38,IS1006c.C.dialog-act.vkaraisk.56,,,,,,,,,False, Yeah.,1,minor,Backchannel
IS1006c,A,363.12,364.608,1.488,IS1006c.A.dialog-act.vkaraisk.28,,,,,,,,,False, Yes so mm,3,minor,Backchannel
IS1006c,B,363.17,364.54,1.37,IS1006c.B.dialog-act.vkaraisk.8,C,B,0.92,1.1,False,False,0.0,[],False, to make it feel better,5,task,Assess
IS1006c,B,364.54,365.2,0.66,IS1006c.B.dialog-act.vkaraisk.9,,,,,,,,,False, and to,2,minor,Fragment
IS1006c,B,365.2,365.712,0.512,IS1006c.B.dialog-act.vkaraisk.10,,,,,,,,,False, you know,2,minor,Stall
IS1006c,C,365.46,367.33,1.87,IS1006c.C.dialog-act.vkaraisk.57,C,B,5.54,0.92,True,False,0.0,[],True, Like in cell phones recently,5,task,Inform
IS1006c,D,367.28,367.53,0.25,IS1006c.D.dialog-act.vkaraisk.14,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
IS1006c,C,367.33,371.68,4.35,IS1006c.C.dialog-act.vkaraisk.58,,,,,,,,,False, these you can with the rubber in four directions and,10,minor,Fragment
IS1006c,B,367.376,368.98,1.604,IS1006c.B.dialog-act.vkaraisk.11,,,,,,,,,False, Yeah. Yeah.,2,minor,Backchannel
IS1006c,A,367.63,367.92,0.29,IS1006c.A.dialog-act.vkaraisk.29,,,,,,,,,False, Uh-huh.,1,minor,Backchannel
IS1006c,A,370.64,371.648,1.008,IS1006c.A.dialog-act.vkaraisk.30,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1006c,C,371.68,372.87,1.19,IS1006c.C.dialog-act.vkaraisk.59,,,,,,,,,False, yeah.,1,minor,Stall
IS1006c,C,372.87,379.19,6.32,IS1006c.C.dialog-act.vkaraisk.60,C,C,2.18,5.54,False,False,0.0,[],False, But full assembly We'll use mainly for titanium,8,task,Suggest
IS1006c,A,378.52,379.09,0.57,IS1006c.A.dialog-act.vkaraisk.31,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1006c,C,379.19,381.37,2.18,IS1006c.C.dialog-act.vkaraisk.61,,,,,,,,,False, rubber is expensive,3,task,Inform
IS1006c,A,380.96,381.28,0.32,IS1006c.A.dialog-act.vkaraisk.32,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1006c,C,381.37,385.72,4.35,IS1006c.C.dialog-act.vkaraisk.62,C,C,3.66,2.18,False,False,0.0,[],False, and also it's bit difficult to do all the shapes uh.,11,task,Inform
IS1006c,A,384.13,384.45,0.32,IS1006c.A.dialog-act.vkaraisk.33,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1006c,C,385.72,389.38,3.66,IS1006c.C.dialog-act.vkaraisk.63,,,,,,,,,False, And this push buttons,4,minor,Fragment
IS1006c,A,388.7,389.54,0.84,IS1006c.A.dialog-act.vkaraisk.34,,,,,,,,,False, Uh yeah so,3,minor,Backchannel
IS1006c,C,389.38,392.36,2.98,IS1006c.C.dialog-act.vkaraisk.64,C,C,2.59,3.66,False,False,0.0,[],False, we we would like to use push buttons instead of L_C_D_s,11,task,Suggest
IS1006c,C,392.36,394.95,2.59,IS1006c.C.dialog-act.vkaraisk.65,,,,,,,,,False, and so we want to mo,6,minor,Fragment
IS1006c,C,394.95,398.72,3.77,IS1006c.C.dialog-act.vkaraisk.66,C,C,0.0,2.59,False,False,0.0,[],False, I mean we're we want to put speech recognition,9,task,Inform
IS1006c,C,398.72,401.63,2.91,IS1006c.C.dialog-act.vkaraisk.67,C,C,0.0,0.0,False,False,0.0,[],False, so we want to reduce price on this technology,9,task,Suggest
IS1006c,C,401.63,405.83,4.2,IS1006c.C.dialog-act.vkaraisk.68,A,C,-0.11,0.0,False,True,0.11,['IS1006c.A.dialog-act.vkaraisk.36'],False, and so that we can have enough space or enough money,11,task,Inform
IS1006c,A,404.21,405.72,1.51,IS1006c.A.dialog-act.vkaraisk.35,,,,,,,,,False," Okay, s so",3,minor,Stall
IS1006c,A,405.72,410.15,4.43,IS1006c.A.dialog-act.vkaraisk.36,C,C,0.35,-0.11,True,False,0.0,[],False, simple button and uh speech recognition for the more complicated.,10,elicit,Elicit-Inform
IS1006c,C,405.83,406.324,0.494,IS1006c.C.dialog-act.vkaraisk.69,,,,,,,,,False, for,1,minor,Fragment
IS1006c,C,407.78,408.42,0.64,IS1006c.C.dialog-act.vkaraisk.70,,,,,,,,,False, S S,2,minor,Fragment
IS1006c,D,408.22,409.296,1.076,IS1006c.D.dialog-act.vkaraisk.15,,,,,,,,,False, Speech,1,minor,Backchannel
IS1006c,C,410.5,415.67,5.17,IS1006c.C.dialog-act.vkaraisk.71,B,A,2.05,0.35,True,False,0.0,[],True," Y yeah we have simple buttons and speech recognition technology,",10,task,Inform
IS1006c,B,411.24,411.57,0.33,IS1006c.B.dialog-act.vkaraisk.12,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
IS1006c,A,415.08,415.43,0.35,IS1006c.A.dialog-act.vkaraisk.37,,,,,,,,,False, Okay.,1,other,Comment-About-Understanding
IS1006c,B,415.65,415.85,0.2,IS1006c.B.dialog-act.vkaraisk.13,,,,,,,,,False," Okay,",1,other,Comment-About-Understanding
IS1006c,C,415.67,416.247,0.577,IS1006c.C.dialog-act.vkaraisk.72,,,,,,,,,False, so,1,minor,Fragment
IS1006c,B,415.85,417.72,1.87,IS1006c.B.dialog-act.vkaraisk.14,,,,,,,,,False, and still we have,4,minor,Fragment
IS1006c,B,417.72,421.35,3.63,IS1006c.B.dialog-act.vkaraisk.15,D,C,1.82,2.05,True,False,0.0,[],True, mm can we still include the L_ L_S_D_ display?,9,elicit,Elicit-Assessment
IS1006c,D,420.61,421.09,0.48,IS1006c.D.dialog-act.vkaraisk.16,,,,,,,,,False, L_C_D_.,1,task,Inform
IS1006c,B,421.35,423.21,1.86,IS1006c.B.dialog-act.vkaraisk.16,,,,,,,,,False, L_C_D_ yeah L_C_D_.,3,other,Comment-About-Understanding
IS1006c,C,422.37,422.78,0.41,IS1006c.C.dialog-act.vkaraisk.73,,,,,,,,,False, Uh l,2,minor,Fragment
IS1006c,D,422.63,423.17,0.54,IS1006c.D.dialog-act.vkaraisk.17,,,,,,,,,False," Seems not,",2,task,Assess
IS1006c,D,423.17,424.88,1.71,IS1006c.D.dialog-act.vkaraisk.18,B,B,0.2,1.82,True,False,0.0,[],True, it's either L_C_D_ or push-button.,5,task,Inform
IS1006c,C,423.74,424.55,0.81,IS1006c.C.dialog-act.vkaraisk.74,,,,,,,,,False, So uh,2,minor,Stall
IS1006c,C,424.55,426.304,1.754,IS1006c.C.dialog-act.vkaraisk.75,,,,,,,,,False, it's like a,3,minor,Fragment
IS1006c,B,424.6,425.08,0.48,IS1006c.B.dialog-act.vkaraisk.17,,,,,,,,,False," No,",1,task,Assess
IS1006c,B,425.08,427.5,2.42,IS1006c.B.dialog-act.vkaraisk.18,B,D,0.0,0.2,True,False,0.0,[],True, it's not gonna be a t no touchable,8,task,Suggest
IS1006c,B,427.5,431.02,3.52,IS1006c.B.dialog-act.vkaraisk.19,C,B,0.78,0.0,False,False,0.0,[],False, but still like a source of information or source for menus.,11,task,Suggest
IS1006c,D,431.07,431.34,0.27,IS1006c.D.dialog-act.vkaraisk.19,,,,,,,,,False, Ah.,1,other,Comment-About-Understanding
IS1006c,C,431.59,431.8,0.21,IS1006c.C.dialog-act.vkaraisk.76,,,,,,,,,False, Yeah,1,minor,Stall
IS1006c,C,431.8,436.33,4.53,IS1006c.C.dialog-act.vkaraisk.77,B,B,4.33,0.78,True,False,0.0,[],True, maybe maybe we can see depending on how we'll come up with our full design,15,task,Assess
IS1006c,C,436.33,441.02,4.69,IS1006c.C.dialog-act.vkaraisk.78,,,,,,,,,False, then if we have enough money or like for and,10,minor,Fragment
IS1006c,B,440.34,440.66,0.32,IS1006c.B.dialog-act.vkaraisk.20,,,,,,,,,False," Okay,",1,other,Comment-About-Understanding
IS1006c,B,440.66,441.49,0.83,IS1006c.B.dialog-act.vkaraisk.21,C,C,-0.47,4.33,True,True,0.47,['IS1006c.C.dialog-act.vkaraisk.79'],True," so let's try it,",4,task,Suggest
IS1006c,C,441.02,447.05,6.03,IS1006c.C.dialog-act.vkaraisk.79,C,B,0.0,-0.47,True,False,0.0,[],False, because the speech recognition technology will take at least five Euros or or something,14,task,Inform
IS1006c,B,441.49,442.35,0.86,IS1006c.B.dialog-act.vkaraisk.22,,,,,,,,,False, let's t,2,minor,Fragment
IS1006c,C,447.05,450.32,3.27,IS1006c.C.dialog-act.vkaraisk.80,D,C,0.92,0.0,False,False,0.0,[],False, so we want to reduce the cost on display,9,task,Suggest
IS1006c,D,447.068,449.753,2.685,IS1006c.D.dialog-act.vkaraisk.20,,,,,,,,,False, The L_C_D_ would,3,minor,Fragment
IS1006c,C,450.32,452.19,1.87,IS1006c.C.dialog-act.vkaraisk.81,,,,,,,,,False, or this inter,3,minor,Fragment
IS1006c,D,451.24,454.97,3.73,IS1006c.D.dialog-act.vkaraisk.21,B,C,-0.02,0.92,True,True,0.02,['IS1006c.B.dialog-act.vkaraisk.24'],True, The display would only be display and not uh touch sensitive you mean.,13,elicit,Elicit-Inform
IS1006c,B,453.58,454.95,1.37,IS1006c.B.dialog-act.vkaraisk.23,,,,,,,,,False," Yeah, yeah,",2,task,Inform
IS1006c,B,454.95,460.0,5.05,IS1006c.B.dialog-act.vkaraisk.24,D,D,-5.03,-0.02,True,True,1.97,"['IS1006c.D.dialog-act.vkaraisk.23', 'IS1006c.C.dialog-act.vkaraisk.82']",False," it's it's not gonna be a touch pad, uh just a display for giving you information.",16,task,Suggest
IS1006c,D,454.97,456.94,1.97,IS1006c.D.dialog-act.vkaraisk.23,C,B,1.57,-5.03,True,False,0.0,[],False," Just uh for output,",4,task,Inform
IS1006c,D,456.94,457.12,0.18,IS1006c.D.dialog-act.vkaraisk.24,,,,,,,,,False, yeah.,1,minor,Backchannel
IS1006c,D,458.4,458.59,0.19,IS1006c.D.dialog-act.vkaraisk.25,,,,,,,,,False, Yeah.,1,minor,Backchannel
IS1006c,C,458.51,462.67,4.16,IS1006c.C.dialog-act.vkaraisk.82,C,D,0.0,1.57,True,False,0.0,[],True," Ok Yeah, that can we we can consider,",8,task,Assess
IS1006c,A,460.257,461.76,1.503,IS1006c.A.dialog-act.vkaraisk.38,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
IS1006c,C,462.67,465.49,2.82,IS1006c.C.dialog-act.vkaraisk.83,C,C,7.43,0.0,False,False,0.0,[],False," because like it won't take much money I guess,",9,task,Inform
IS1006c,B,464.14,464.44,0.3,IS1006c.B.dialog-act.vkaraisk.25,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
IS1006c,C,465.49,465.792,0.302,IS1006c.C.dialog-act.vkaraisk.84,,,,,,,,,False, because,1,minor,Fragment
IS1006c,A,468.74,469.01,0.27,IS1006c.A.dialog-act.vkaraisk.39,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1006c,C,470.75,472.92,2.17,IS1006c.C.dialog-act.vkaraisk.85,,,,,,,,,False," Okay, yep.",2,minor,Stall
IS1006c,A,472.144,473.44,1.296,IS1006c.A.dialog-act.vkaraisk.40,,,,,,,,,False, Mm.,1,minor,Backchannel
