meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
ES2006a,C,178.34,180.2,1.86,ES2006a.C.dialog-act.s9553330.33,C,C,1.43,0.0,False,False,0.0,[],False, and then we'll bring what we've done together.,8,task,Inform
ES2006a,C,181.63,186.88,5.25,ES2006a.C.dialog-act.s9553330.34,C,C,0.0,1.43,False,False,0.0,[],False, Um and then the detailed design will come after that.,10,task,Inform
ES2006a,C,186.88,188.11,1.23,ES2006a.C.dialog-act.s9553330.35,A,C,0.58,0.0,False,False,0.0,[],False, We'll pull it all together.,5,task,Inform
ES2006a,A,188.69,194.05,5.36,ES2006a.A.dialog-act.s9553330.4,A,C,0.0,0.58,True,False,0.0,[],True, I'm a bit confused about uh what's the difference between the functional design and conceptual design?,16,task,Inform
ES2006a,A,194.05,199.12,5.07,ES2006a.A.dialog-act.s9553330.5,C,A,-0.11,0.0,False,True,0.11,['ES2006a.C.dialog-act.s9553330.36'],False," Uh i is it just uh more detail, uh as I understand it?",13,elicit,Elicit-Inform
ES2006a,C,199.01,208.99,9.98,ES2006a.C.dialog-act.s9553330.36,C,A,0.0,-0.11,True,False,0.0,[],False, I think it th w we're talking the the functional design is more your um area of things where you'll be,21,task,Inform
ES2006a,C,208.99,212.45,3.46,ES2006a.C.dialog-act.s9553330.37,C,C,0.0,0.0,False,False,0.0,[],False, we want to look at what functions we need in the remote control,13,task,Inform
ES2006a,C,212.45,215.79,3.34,ES2006a.C.dialog-act.s9553330.38,C,C,0.0,0.0,False,False,0.0,[],False, and what what specific things it it has to do,10,task,Inform
ES2006a,A,212.63,212.97,0.34,ES2006a.A.dialog-act.s9553330.6,,,,,,,,,False, Right.,1,other,Comment-About-Understanding
ES2006a,C,215.79,220.12,4.33,ES2006a.C.dialog-act.s9553330.39,C,C,0.0,0.0,False,False,0.0,[],False, but the conceptual design is um perhaps bigger than that,10,task,Inform
ES2006a,A,215.863,216.577,0.714,ES2006a.A.dialog-act.s9553330.7,,,,,,,,,False,,0,minor,Fragment
ES2006a,C,220.12,225.83,5.71,ES2006a.C.dialog-act.s9553330.40,A,C,-4.16,0.0,False,True,1.51,['ES2006a.A.dialog-act.s9553330.8'],False, and includes the how people are going to use it and and that kind of thing.,16,task,Inform
ES2006a,A,221.67,223.18,1.51,ES2006a.A.dialog-act.s9553330.8,A,C,5.82,-4.16,True,False,0.0,[],False, How how it will be done.,6,task,Inform
ES2006a,A,227.37,229.0,1.63,ES2006a.A.dialog-act.s9553330.9,,,,,,,,,False, So,1,minor,Stall
ES2006a,A,229.0,233.14,4.14,ES2006a.A.dialog-act.s9553330.10,A,A,4.69,5.82,False,False,0.0,[],False, whe where do we identify the components of our uh product?,11,elicit,Elicit-Inform
ES2006a,A,233.14,233.86,0.72,ES2006a.A.dialog-act.s9553330.11,,,,,,,,,False, Uh,1,minor,Stall
ES2006a,A,233.86,237.83,3.97,ES2006a.A.dialog-act.s9553330.12,,,,,,,,,False, I think it's it's in the conceptual design phase that we identify the,13,minor,Fragment
ES2006a,A,237.83,243.33,5.5,ES2006a.A.dialog-act.s9553330.13,C,A,1.12,4.69,False,False,0.0,[],False, it's in the conceptual design phase that we identify the components of our product?,14,elicit,Elicit-Assessment
ES2006a,C,244.45,251.54,7.09,ES2006a.C.dialog-act.s9553330.41,C,A,6.5,1.12,True,False,0.0,[],True, Um I think we'll we'll start that initially with the functional design already but then,15,task,Inform
ES2006a,A,249.72,249.99,0.27,ES2006a.A.dialog-act.s9553330.14,,,,,,,,,False, Okay.,1,task,Assess
ES2006a,C,251.54,251.9,0.36,ES2006a.C.dialog-act.s9553330.42,,,,,,,,,False, yeah.,1,other,Other
ES2006a,C,258.04,262.97,4.93,ES2006a.C.dialog-act.s9553330.43,C,C,0.0,6.5,False,False,0.0,[],False," Okay, so that's just a brief overview of the p the the project itself.",14,task,Inform
ES2006a,C,262.97,276.52,13.55,ES2006a.C.dialog-act.s9553330.44,C,C,4.56,0.0,False,False,0.0,[],False," Um what I'd like us to do now is simultaneously introduce ourselves and start using some of the tools that we're using for for the project,",26,task,Suggest
ES2006a,C,276.52,278.45,1.93,ES2006a.C.dialog-act.s9553330.45,,,,,,,,,False, specifically the whiteboard.,3,task,Inform
ES2006a,A,279.07,279.75,0.68,ES2006a.A.dialog-act.s9553330.15,,,,,,,,,False, Hmm.,1,minor,Backchannel
ES2006a,C,279.87,281.08,1.21,ES2006a.C.dialog-act.s9553330.46,,,,,,,,,False, So,1,minor,Stall
ES2006a,C,281.08,286.16,5.08,ES2006a.C.dialog-act.s9553330.47,C,C,0.0,4.56,False,False,0.0,[],False," each person in turn, I'd like us to go up to the whiteboard,",13,task,Suggest
ES2006a,C,286.16,289.12,2.96,ES2006a.C.dialog-act.s9553330.48,C,C,0.0,0.0,False,False,0.0,[],False, the pen's just underneath it there,6,task,Inform
ES2006a,C,289.12,292.82,3.7,ES2006a.C.dialog-act.s9553330.49,C,C,0.0,0.0,False,False,0.0,[],False, and draw your favourite animal,5,task,Suggest
ES2006a,C,292.82,297.27,4.45,ES2006a.C.dialog-act.s9553330.50,C,C,0.0,0.0,False,False,0.0,[],False, and then tell everyone what the f your favourite characteristics of that animal are,14,task,Suggest
ES2006a,C,297.27,309.226,11.956,ES2006a.C.dialog-act.s9553330.51,B,C,-2.816,0.0,False,True,1.19,['ES2006a.B.dialog-act.s9553330.2'],False," and while you're doing that tell us your name, what your role is and perhaps how your animal relates to the role that you're taking in this project.",28,task,Suggest
ES2006a,A,306.375,309.152,2.777,ES2006a.A.dialog-act.s9553330.16,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,306.41,307.6,1.19,ES2006a.B.dialog-act.s9553330.2,C,C,3.66,-2.816,True,False,0.0,[],False, Why are you looking at me?,6,elicit,Elicit-Inform
ES2006a,D,307.744,309.192,1.448,ES2006a.D.dialog-act.s9553330.5,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,309.648,310.192,0.544,ES2006a.B.dialog-act.s9553330.1,,,,,,,,,False,,0,minor,Fragment
ES2006a,C,311.26,315.061,3.801,ES2006a.C.dialog-act.s9553330.52,B,B,-2.281,3.66,True,True,2.281,['ES2006a.B.dialog-act.s9553330.3'],True, Would you like to go first?,6,elicit,Elicit-Offer-Or-Suggestion
ES2006a,B,312.78,315.82,3.04,ES2006a.B.dialog-act.s9553330.3,B,C,0.53,-2.281,True,False,0.0,[],False, Do I have a choice?,5,elicit,Elicit-Inform
ES2006a,A,314.197,315.312,1.115,ES2006a.A.dialog-act.s9553330.17,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,315.82,316.35,0.53,ES2006a.B.dialog-act.s9553330.5,,,,,,,,,False, Okay.,1,task,Assess
ES2006a,B,316.35,318.67,2.32,ES2006a.B.dialog-act.s9553330.4,C,B,0.49,0.53,False,False,0.0,[],False," Ooh ooh, things falling everywhere.",5,other,Other
ES2006a,C,316.86,319.16,2.3,ES2006a.C.dialog-act.s9553330.53,,,,,,,,,False," Oh, yeah,",2,minor,Backchannel
ES2006a,B,318.67,320.16,1.49,ES2006a.B.dialog-act.s9553330.6,,,,,,,,,False," Right, okay.",2,minor,Stall
ES2006a,C,319.16,320.61,1.45,ES2006a.C.dialog-act.s9553330.54,C,B,7.53,0.49,True,False,0.0,[],True, p put them in pockets.,5,task,Suggest
ES2006a,B,325.98,326.41,0.43,ES2006a.B.dialog-act.s9553330.7,,,,,,,,,False, Cool.,1,other,Be-Positive
ES2006a,C,328.14,328.96,0.82,ES2006a.C.dialog-act.s9553330.55,C,C,0.0,7.53,False,False,0.0,[],False," You don't have to hurry,",5,task,Inform
ES2006a,B,328.23,328.68,0.45,ES2006a.B.dialog-act.s9553330.8,,,,,,,,,False, Okay.,1,minor,Stall
ES2006a,C,328.96,330.65,1.69,ES2006a.C.dialog-act.s9553330.56,B,C,0.84,0.0,False,False,0.0,[],False, we've got plenty of time.,5,task,Inform
ES2006a,B,331.49,333.14,1.65,ES2006a.B.dialog-act.s9553330.9,B,C,0.0,0.84,True,False,0.0,[],True," So, my name's Cat",4,task,Inform
ES2006a,B,333.14,336.15,3.01,ES2006a.B.dialog-act.s9553330.10,C,B,16.54,0.0,False,False,0.0,[],False, and I'm really not very good at this whole drawing malarkey,11,other,Be-Positive
ES2006a,C,335.376,336.24,0.864,ES2006a.C.dialog-act.s9553330.57,,,,,,,,,False,,0,minor,Fragment
ES2006a,A,335.754,336.385,0.631,ES2006a.A.dialog-act.s9553330.18,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,336.15,338.192,2.042,ES2006a.B.dialog-act.s9553330.11,,,,,,,,,False, so um,2,minor,Backchannel
ES2006a,D,342.065,342.544,0.479,ES2006a.D.dialog-act.s9553330.6,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,351.08,351.45,0.37,ES2006a.B.dialog-act.s9553330.12,,,,,,,,,False, Okay.,1,other,Other
ES2006a,D,351.469,352.992,1.523,ES2006a.D.dialog-act.s9553330.7,,,,,,,,,False,,0,minor,Fragment
ES2006a,A,352.055,353.104,1.049,ES2006a.A.dialog-act.s9553330.19,,,,,,,,,False,,0,minor,Fragment
ES2006a,C,352.69,353.85,1.16,ES2006a.C.dialog-act.s9553330.59,B,B,3.01,16.54,True,False,0.0,[],True, It's got no eyes.,4,task,Inform
ES2006a,B,354.5,355.36,0.86,ES2006a.B.dialog-act.s9553330.13,,,,,,,,,False," Oh, good point.",3,task,Assess
ES2006a,B,356.86,358.44,1.58,ES2006a.B.dialog-act.s9553330.14,B,C,0.34,3.01,True,False,0.0,[],True," Ah, the eyes always ruin it.",6,other,Be-Negative
ES2006a,B,358.44,358.78,0.34,ES2006a.B.dialog-act.s9553330.15,,,,,,,,,False, Right.,1,minor,Stall
ES2006a,B,358.78,360.64,1.86,ES2006a.B.dialog-act.s9553330.16,B,B,11.13,0.34,False,False,0.0,[],False," Okay, what do it's eyes like?",6,other,Other
ES2006a,B,369.67,371.77,2.1,ES2006a.B.dialog-act.s9553330.17,,,,,,,,,False," Okay, cool.",2,other,Be-Positive
ES2006a,B,371.77,376.062,4.292,ES2006a.B.dialog-act.s9553330.18,C,B,-2.366,11.13,False,True,2.366,['ES2006a.C.dialog-act.s9553330.60'],False, Um this is a rabbit.,5,task,Inform
ES2006a,A,373.679,375.536,1.857,ES2006a.A.dialog-act.s9553330.20,,,,,,,,,False,,0,minor,Fragment
ES2006a,C,373.696,377.04,3.344,ES2006a.C.dialog-act.s9553330.60,D,B,-0.56,-2.366,True,True,0.56,['ES2006a.D.dialog-act.s9553330.10'],False, I thought it might be a cat.,7,task,Assess
ES2006a,D,373.712,375.66,1.948,ES2006a.D.dialog-act.s9553330.8,,,,,,,,,False, Yeah,1,task,Assess
ES2006a,D,375.66,376.48,0.82,ES2006a.D.dialog-act.s9553330.9,,,,,,,,,False, well origi uh,3,minor,Fragment
ES2006a,D,376.48,379.502,3.022,ES2006a.D.dialog-act.s9553330.10,B,C,0.008,-0.56,True,False,0.0,[],False, at first I thought it was going to be cat.,10,task,Inform
ES2006a,A,378.237,379.296,1.059,ES2006a.A.dialog-act.s9553330.21,,,,,,,,,False,,0,minor,Fragment
ES2006a,C,378.557,379.891,1.334,ES2006a.C.dialog-act.s9553330.58,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,379.17,379.51,0.34,ES2006a.B.dialog-act.s9553330.19,,,,,,,,,False," Yeah,",1,task,Assess
ES2006a,B,379.51,380.61,1.1,ES2006a.B.dialog-act.s9553330.20,B,D,0.0,0.008,True,False,0.0,[],True," I don't think it's furry enough,",6,task,Assess
ES2006a,B,380.61,382.56,1.95,ES2006a.B.dialog-act.s9553330.21,D,B,-1.68,0.0,False,True,1.68,['ES2006a.D.dialog-act.s9553330.11'],False, so we'll make it a fluffy rabbit.,7,other,Offer
ES2006a,D,380.88,384.016,3.136,ES2006a.D.dialog-act.s9553330.11,C,B,-0.126,-1.68,True,True,0.126,['ES2006a.C.dialog-act.s9553330.62'],False," Yeah now I now I understand now, yeah.",8,task,Assess
ES2006a,A,382.032,382.813,0.781,ES2006a.A.dialog-act.s9553330.22,,,,,,,,,False,,0,minor,Fragment
ES2006a,C,382.358,383.89,1.532,ES2006a.C.dialog-act.s9553330.61,,,,,,,,,False, Yeah,1,minor,Backchannel
ES2006a,C,383.89,385.18,1.29,ES2006a.C.dialog-act.s9553330.62,B,D,1.76,-0.126,True,False,0.0,[],False, I can see by the ears.,6,task,Assess
ES2006a,D,385.49,385.86,0.37,ES2006a.D.dialog-act.s9553330.12,,,,,,,,,False, Yeah.,1,task,Assess
ES2006a,B,386.2,386.94,0.74,ES2006a.B.dialog-act.s9553330.22,,,,,,,,,False," Okay, right,",2,minor,Stall
ES2006a,B,386.94,389.17,2.23,ES2006a.B.dialog-act.s9553330.23,B,C,0.0,1.76,True,False,0.0,[],True," it's a fluffy rabbit, blue.",5,task,Inform
ES2006a,A,388.112,388.64,0.528,ES2006a.A.dialog-act.s9553330.23,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,389.17,391.49,2.32,ES2006a.B.dialog-act.s9553330.24,B,B,0.0,0.0,False,False,0.0,[],False, Rabbits don't come in blue but you know.,8,task,Assess
ES2006a,A,390.512,391.104,0.592,ES2006a.A.dialog-act.s9553330.24,,,,,,,,,False,,0,minor,Fragment
ES2006a,C,391.248,391.839,0.591,ES2006a.C.dialog-act.s9553330.63,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,391.49,396.19,4.7,ES2006a.B.dialog-act.s9553330.25,B,B,1.79,0.0,False,False,0.0,[],False, Um okay and I like it because it's small and it's fluffy.,12,task,Assess
ES2006a,A,394.484,395.104,0.62,ES2006a.A.dialog-act.s9553330.25,,,,,,,,,False,,0,minor,Fragment
ES2006a,C,394.49,394.63,0.14,ES2006a.C.dialog-act.s9553330.64,,,,,,,,,False, Mm.,1,minor,Backchannel
ES2006a,D,396.381,397.472,1.091,ES2006a.D.dialog-act.s9553330.13,,,,,,,,,False,,0,minor,Fragment
ES2006a,A,396.464,397.024,0.56,ES2006a.A.dialog-act.s9553330.26,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,397.98,402.19,4.21,ES2006a.B.dialog-act.s9553330.26,C,B,3.49,1.79,False,False,0.0,[],False, And one day you'll be able to getical genetically modify them and they will come in pink.,17,other,Be-Positive
ES2006a,C,402.137,403.745,1.608,ES2006a.C.dialog-act.s9553330.65,,,,,,,,,False,,0,minor,Fragment
ES2006a,A,402.4,403.776,1.376,ES2006a.A.dialog-act.s9553330.27,,,,,,,,,False,,0,minor,Fragment
ES2006a,D,402.74,403.768,1.028,ES2006a.D.dialog-act.s9553330.14,,,,,,,,,False, Ah.,1,other,Be-Positive
ES2006a,B,403.552,405.16,1.608,ES2006a.B.dialog-act.s9553330.27,,,,,,,,,False, Okay?,1,elicit,Elicit-Assessment
ES2006a,C,405.18,405.68,0.5,ES2006a.C.dialog-act.s9553330.66,,,,,,,,,False," Excellent,",1,task,Assess
ES2006a,A,405.47,405.66,0.19,ES2006a.A.dialog-act.s9553330.28,,,,,,,,,False, Mm.,1,minor,Backchannel
ES2006a,C,405.68,407.52,1.84,ES2006a.C.dialog-act.s9553330.67,B,B,1.88,3.49,True,False,0.0,[],True, and what's your what's your role within the team?,9,elicit,Elicit-Inform
ES2006a,B,407.56,409.4,1.84,ES2006a.B.dialog-act.s9553330.28,,,,,,,,,False, I am the um,4,minor,Fragment
ES2006a,B,409.4,410.51,1.11,ES2006a.B.dialog-act.s9553330.29,B,C,6.39,1.88,True,False,0.0,[],True," I need my notebook,",4,task,Inform
ES2006a,B,410.51,414.34,3.83,ES2006a.B.dialog-act.s9553330.30,,,,,,,,,False, mm ooh,2,other,Other
ES2006a,A,411.584,412.08,0.496,ES2006a.A.dialog-act.s9553330.29,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,414.34,415.33,0.99,ES2006a.B.dialog-act.s9553330.31,,,,,,,,,False, top banana.,2,other,Be-Positive
ES2006a,B,415.33,416.12,0.79,ES2006a.B.dialog-act.s9553330.32,,,,,,,,,False, Thank you.,2,other,Be-Positive
ES2006a,B,416.12,416.9,0.78,ES2006a.B.dialog-act.s9553330.33,,,,,,,,,False," Okay, cool,",2,minor,Stall
ES2006a,B,416.9,419.17,2.27,ES2006a.B.dialog-act.s9553330.34,B,B,3.2,6.39,False,False,0.0,[],False, I am the Marketing Expert,5,task,Inform
ES2006a,B,419.17,421.26,2.09,ES2006a.B.dialog-act.s9553330.35,,,,,,,,,False, um so like,3,minor,Stall
ES2006a,B,422.37,440.3,17.93,ES2006a.B.dialog-act.s9553330.36,C,B,1.98,3.2,False,False,0.0,[],False," I'm gonna be doing the apparently according to the little guy in the computer that knows everything the user g requirements specification of the functional design, um trend watching in the conceptual design and product evad-valuation in the detailed design",40,task,Inform
ES2006a,C,427.792,428.224,0.432,ES2006a.C.dialog-act.s9553330.68,,,,,,,,,False,,0,minor,Fragment
ES2006a,A,432.41,432.76,0.35,ES2006a.A.dialog-act.s9553330.30,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2006a,C,439.6,440.55,0.95,ES2006a.C.dialog-act.s9553330.69,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2006a,A,440.02,440.36,0.34,ES2006a.A.dialog-act.s9553330.31,,,,,,,,,False, Okay.,1,minor,Backchannel
ES2006a,B,440.3,441.61,1.31,ES2006a.B.dialog-act.s9553330.37,,,,,,,,,False, um so yeah.,3,other,Other
ES2006a,C,442.28,443.55,1.27,ES2006a.C.dialog-act.s9553330.70,B,B,1.14,1.98,True,False,0.0,[],True," And more about yourself,",4,task,Suggest
ES2006a,A,442.5,442.93,0.43,ES2006a.A.dialog-act.s9553330.32,,,,,,,,,False, 'Kay.,1,minor,Backchannel
ES2006a,C,443.55,444.62,1.07,ES2006a.C.dialog-act.s9553330.71,,,,,,,,,False, you're from?,2,elicit,Elicit-Inform
ES2006a,B,444.69,447.14,2.45,ES2006a.B.dialog-act.s9553330.38,B,C,2.37,1.14,True,False,0.0,[],True," Um I'm from Leicester,",4,task,Inform
ES2006a,C,446.27,447.05,0.78,ES2006a.C.dialog-act.s9553330.72,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2006a,B,447.14,449.51,2.37,ES2006a.B.dialog-act.s9553330.39,,,,,,,,,False, um second year.,3,task,Inform
ES2006a,B,449.51,451.68,2.17,ES2006a.B.dialog-act.s9553330.40,B,B,1.43,2.37,False,False,0.0,[],False, Um what else do you want to know?,8,elicit,Elicit-Inform
ES2006a,A,451.776,452.656,0.88,ES2006a.A.dialog-act.s9553330.33,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,453.11,459.68,6.57,ES2006a.B.dialog-act.s9553330.41,C,B,2.43,1.43,False,False,0.0,[],False," I like sports um yeah, aerobics, kickboxing, spinning",8,task,Inform
ES2006a,C,454.718,455.632,0.914,ES2006a.C.dialog-act.s9553330.73,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,459.68,462.192,2.512,ES2006a.B.dialog-act.s9553330.42,,,,,,,,,False, um and uh,3,minor,Fragment
ES2006a,C,462.11,463.584,1.474,ES2006a.C.dialog-act.s9553330.74,B,B,-0.014,2.43,True,True,0.014,['ES2006a.B.dialog-act.s9553330.43'],True, But not with rabbits.,4,other,Be-Positive
ES2006a,B,463.57,465.7,2.13,ES2006a.B.dialog-act.s9553330.43,B,C,0.0,-0.014,True,False,0.0,[],False," not with rabbits, no no.",5,task,Assess
ES2006a,A,464.5,464.64,0.14,ES2006a.A.dialog-act.s9553330.34,,,,,,,,,False, Mm.,1,minor,Backchannel
ES2006a,B,465.7,469.23,3.53,ES2006a.B.dialog-act.s9553330.44,B,B,0.0,0.0,False,False,0.0,[],False," And vets, I like vets as well.",7,task,Inform
ES2006a,A,467.216,467.904,0.688,ES2006a.A.dialog-act.s9553330.35,,,,,,,,,False,,0,minor,Fragment
ES2006a,B,469.23,473.41,4.18,ES2006a.B.dialog-act.s9553330.45,C,B,1.02,0.0,False,False,0.0,[],False," And yeah um and I like cocktails, especially pink ones.",10,task,Inform
ES2006a,A,473.248,474.34,1.092,ES2006a.A.dialog-act.s9553330.36,,,,,,,,,False, Cool.,1,minor,Backchannel
ES2006a,B,473.41,474.15,0.74,ES2006a.B.dialog-act.s9553330.46,,,,,,,,,False, Okay?,1,elicit,Elicit-Assessment
ES2006a,C,473.99,474.43,0.44,ES2006a.C.dialog-act.s9553330.75,,,,,,,,,False," Excellent,",1,task,Assess
ES2006a,B,474.15,477.823,3.673,ES2006a.B.dialog-act.s9553330.47,,,,,,,,,False, Cool.,1,other,Be-Positive
ES2006a,C,474.43,476.656,2.226,ES2006a.C.dialog-act.s9553330.76,D,B,9.214,1.02,True,False,0.0,[],True, to match the rabbit.,4,task,Assess
ES2006a,D,481.115,485.87,4.755,ES2006a.D.dialog-act.s9553330.15,,,,,,,,,False, Okay.,1,minor,Stall
