meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
ES2002b,B,104.74,114.79,10.05,ES2002b.B.dialog-act.dharshi.14,B,B,0.0,0.45,False,False,0.0,[],False, which is the The first one is that um uh the company's decided that teletext is outdated uh because of how popular the internet is.,25,task,Inform
ES2002b,B,114.79,116.98,2.19,ES2002b.B.dialog-act.dharshi.15,B,B,0.0,0.0,False,False,0.0,[],False," Nobody uses teletext very much anymore,",6,task,Inform
ES2002b,D,116.75,116.99,0.24,ES2002b.D.dialog-act.dharshi.5,,,,,,,,,False, 'Kay.,1,minor,Backchannel
ES2002b,B,116.98,121.94,4.96,ES2002b.B.dialog-act.dharshi.16,B,B,0.0,0.0,False,False,0.0,[],False, so we don't really need to consider that in the functionality of the of the remote control.,17,task,Inform
ES2002b,B,121.94,130.69,8.75,ES2002b.B.dialog-act.dharshi.17,B,B,0.0,0.0,False,False,0.0,[],False," Um they've also suggested that we um we only use the remote control to control the television, not the V_C_R_, D_V_D_ or anything else.",24,task,Inform
ES2002b,B,130.69,141.68,10.99,ES2002b.B.dialog-act.dharshi.18,B,B,0.0,0.0,False,False,0.0,[],False," I think the worry is that if the project becomes too complex then it'll affect um how long it takes us to get it into into production, the time to market.",31,task,Inform
ES2002b,D,141.27,141.59,0.32,ES2002b.D.dialog-act.dharshi.6,,,,,,,,,False, Okay.,1,minor,Backchannel
ES2002b,B,141.68,145.41,3.73,ES2002b.B.dialog-act.dharshi.19,B,B,0.0,0.0,False,False,0.0,[],False," So um, we're just gonna keep it simple and it'll just control the T_V_.",14,task,Inform
ES2002b,B,145.41,150.49,5.08,ES2002b.B.dialog-act.dharshi.20,B,B,0.72,0.0,False,False,0.0,[],False, And the other thing was that the company want the corporate colour and slogan to be implemented in the new design.,21,task,Inform
ES2002b,B,151.21,154.97,3.76,ES2002b.B.dialog-act.dharshi.21,B,B,0.0,0.72,False,False,0.0,[],False, Um I'm not entirely sure what the corporate colour is.,10,task,Inform
ES2002b,B,154.97,158.12,3.15,ES2002b.B.dialog-act.dharshi.22,D,B,-0.18,0.0,False,True,0.18,['ES2002b.D.dialog-act.dharshi.7'],False," It might be yellow, because there seems to be a lot of yellow everywhere.",14,task,Inform
ES2002b,D,157.94,163.02,5.08,ES2002b.D.dialog-act.dharshi.7,B,B,0.15,-0.18,True,False,0.0,[],False," And the slogan, like the actual written slogan, or just to embody the idea of the slogan?",17,elicit,Elicit-Inform
ES2002b,B,163.17,165.72,2.55,ES2002b.B.dialog-act.dharshi.23,B,D,0.779,0.15,True,False,0.0,[],True," Well that's the thing, I'm I'm not sure um",9,task,Inform
ES2002b,B,166.499,171.482,4.983,ES2002b.B.dialog-act.dharshi.24,D,B,0.918,0.779,False,False,0.0,[],False," uh th because on the the company website, uh what does it say",13,elicit,Elicit-Inform
ES2002b,D,172.4,174.07,1.67,ES2002b.D.dialog-act.dharshi.8,B,B,0.36,0.918,True,False,0.0,[],True, 'Bout putting the fashion in electronics.,6,task,Inform
ES2002b,B,172.42,173.002,0.582,ES2002b.B.dialog-act.dharshi.25,,,,,,,,,False, Uh something,2,minor,Stall
ES2002b,B,173.99,174.43,0.44,ES2002b.B.dialog-act.dharshi.26,,,,,,,,,False," Yeah,",1,task,Assess
ES2002b,A,174.28,174.47,0.19,ES2002b.A.dialog-act.dharshi.1,,,,,,,,,False, Mm yeah.,2,minor,Backchannel
ES2002b,B,174.43,177.83,3.4,ES2002b.B.dialog-act.dharshi.27,B,D,0.0,0.36,True,False,0.0,[],True," I mean do they Is that something they want actually written on it,",13,elicit,Elicit-Inform
ES2002b,B,177.83,179.3,1.47,ES2002b.B.dialog-act.dharshi.28,B,B,0.77,0.0,False,False,0.0,[],False, 'cause it's quite long.,4,task,Inform
ES2002b,B,180.07,182.3,2.23,ES2002b.B.dialog-act.dharshi.29,B,B,0.0,0.77,False,False,0.0,[],False," Um or yeah, just the idea, but I'm not sure.",10,task,Inform
ES2002b,B,182.3,183.96,1.66,ES2002b.B.dialog-act.dharshi.30,B,B,0.0,0.0,False,False,0.0,[],False, So that's something we can discuss as well.,8,task,Suggest
ES2002b,B,183.96,185.24,1.28,ES2002b.B.dialog-act.dharshi.31,B,B,0.0,0.0,False,False,0.0,[],False," So those are the three things,",6,task,Inform
ES2002b,B,185.24,196.19,10.95,ES2002b.B.dialog-act.dharshi.32,B,B,0.0,0.0,False,False,0.0,[],False," just not to worry about teletext, uh only control the T_V_, and um and uh incorporate the uh colour and slogan of the company.",24,task,Inform
ES2002b,B,196.19,200.69,4.5,ES2002b.B.dialog-act.dharshi.37,B,B,0.0,0.0,False,False,0.0,[],False, Um so is everybody okay with any of that,9,elicit,Elicit-Assessment
ES2002b,B,200.69,204.57,3.88,ES2002b.B.dialog-act.dharshi.33,A,B,-1.62,0.0,False,True,1.03,['ES2002b.A.dialog-act.dharshi.2'],False,", or do you want me to recap at all?",9,elicit,Elicit-Offer-Or-Suggestion
ES2002b,A,202.95,203.98,1.03,ES2002b.A.dialog-act.dharshi.2,B,B,1.5,-1.62,True,False,0.0,[],False," Nope, we're all set.",4,task,Inform
ES2002b,B,204.57,205.48,0.91,ES2002b.B.dialog-act.dharshi.34,,,,,,,,,False," Right um,",2,minor,Stall
ES2002b,B,205.48,206.79,1.31,ES2002b.B.dialog-act.dharshi.35,B,A,0.0,1.5,True,False,0.0,[],True, time for presentations then.,4,task,Inform
ES2002b,B,206.79,208.0,1.21,ES2002b.B.dialog-act.dharshi.36,C,B,10.22,0.0,False,False,0.0,[],False, Who would like to go first?,6,elicit,Elicit-Offer-Or-Suggestion
ES2002b,C,209.9,210.79,0.89,ES2002b.C.dialog-act.dharshi.2,,,,,,,,,False, I'll go first.,3,other,Offer
ES2002b,D,211.03,211.28,0.25,ES2002b.D.dialog-act.dharshi.9,,,,,,,,,False, Sure.,1,task,Assess
ES2002b,B,211.13,211.83,0.7,ES2002b.B.dialog-act.dharshi.38,,,,,,,,,False," Okay, cool.",2,task,Assess
ES2002b,C,217.21,218.22,1.01,ES2002b.C.dialog-act.dharshi.3,,,,,,,,,False," Alright um,",2,minor,Stall
ES2002b,C,218.22,220.498,2.278,ES2002b.C.dialog-act.dharshi.6,B,B,-0.668,10.22,True,True,0.668,['ES2002b.B.dialog-act.dharshi.39'],True, can I st steal this from the back of your laptop? Uh,12,other,Offer
ES2002b,B,219.83,221.38,1.55,ES2002b.B.dialog-act.dharshi.39,B,C,0.0,-0.668,True,False,0.0,[],False," Oh yeah, of course, yeah.",5,task,Assess
ES2002b,B,221.38,222.11,0.73,ES2002b.B.dialog-act.dharshi.40,C,B,36.275,0.0,False,False,0.0,[],False, G go on ahead.,4,task,Suggest
ES2002b,D,251.591,252.473,0.882,ES2002b.D.dialog-act.dharshi.10,,,,,,,,,False,,0,minor,Fragment
ES2002b,C,258.385,260.05,1.665,ES2002b.C.dialog-act.dharshi.4,C,B,5.83,36.275,True,False,0.0,[],True, so this is the technical functions design.,7,task,Inform
ES2002b,C,261.67,262.417,0.747,ES2002b.C.dialog-act.dharshi.5,,,,,,,,,False, Um,1,minor,Stall
ES2002b,C,265.53,265.88,0.35,ES2002b.C.dialog-act.dharshi.7,,,,,,,,,False, Right,1,minor,Stall
ES2002b,C,265.88,271.15,5.27,ES2002b.C.dialog-act.dharshi.8,C,C,0.0,5.83,False,False,0.0,[],False," to do the um the design I have I've had a look online, I've had a look at the homepage,",20,task,Inform
ES2002b,C,271.15,275.05,3.9,ES2002b.C.dialog-act.dharshi.9,C,C,0.0,0.0,False,False,0.0,[],False, which has given us um some insp inspiration from previous products.,11,task,Inform
ES2002b,B,274.45,274.85,0.4,ES2002b.B.dialog-act.dharshi.41,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2002b,C,275.05,278.32,3.27,ES2002b.C.dialog-act.dharshi.10,C,C,0.0,0.0,False,False,0.0,[],False, Um I've had a look at the previous products to see what they offer,14,task,Inform
ES2002b,C,278.32,284.6,6.28,ES2002b.C.dialog-act.dharshi.11,C,C,0.0,0.0,False,False,0.0,[],False, and um I would like to ask you guys for um your ideas about the design at the end of the meeting.,22,elicit,Elicit-Offer-Or-Suggestion
ES2002b,C,284.6,287.896,3.296,ES2002b.C.dialog-act.dharshi.12,C,C,1.234,0.0,False,False,0.0,[],False," Um unfortunately we're not allowed to talk outside the meeting room, so",12,task,Assess
ES2002b,B,287.456,288.19,0.734,ES2002b.B.dialog-act.dharshi.42,,,,,,,,,False, Okay.,1,minor,Backchannel
ES2002b,D,287.65,288.0,0.35,ES2002b.D.dialog-act.dharshi.11,,,,,,,,,False, Right.,1,minor,Backchannel
ES2002b,C,289.13,295.73,6.6,ES2002b.C.dialog-act.dharshi.13,C,C,0.0,1.234,False,False,0.0,[],False," Um, having a look at the existing products, I found out that um it tends to come in sort of two extremes,",22,task,Inform
ES2002b,C,295.73,301.71,5.98,ES2002b.C.dialog-act.dharshi.14,C,C,0.0,0.0,False,False,0.0,[],False," there's either um a very complicated one that's got lots of buttons, lots of colours, very confusing, you don't know what you're doing.",23,task,Inform
ES2002b,C,301.71,304.71,3.0,ES2002b.C.dialog-act.dharshi.15,C,C,0.0,0.0,False,False,0.0,[],False, Um in that case the the labelling tends to be very bad.,12,task,Inform
ES2002b,C,304.71,306.74,2.03,ES2002b.C.dialog-act.dharshi.16,C,C,0.0,0.0,False,False,0.0,[],False," Um there's an example I'll show you at the end,",10,other,Offer
ES2002b,C,306.74,308.63,1.89,ES2002b.C.dialog-act.dharshi.17,C,C,6.098,0.0,False,False,0.0,[],False, um sh show you now.,5,other,Offer
ES2002b,C,308.91,312.516,3.606,ES2002b.C.dialog-act.dharshi.18,,,,,,,,,False, Uh,1,minor,Stall
ES2002b,C,314.728,318.74,4.012,ES2002b.C.dialog-act.dharshi.19,C,C,1.39,6.098,False,False,0.0,[],False, here um the button there and there.,7,task,Inform
ES2002b,B,315.117,316.29,1.173,ES2002b.B.dialog-act.dharshi.43,,,,,,,,,False, Alright.,1,minor,Backchannel
ES2002b,C,318.74,319.88,1.14,ES2002b.C.dialog-act.dharshi.20,,,,,,,,,False, This one's prog.,3,task,Inform
ES2002b,C,319.88,320.13,0.25,ES2002b.C.dialog-act.dharshi.21,,,,,,,,,False, Sorry.,1,other,Be-Positive
ES2002b,C,320.13,322.03,1.9,ES2002b.C.dialog-act.dharshi.22,C,C,0.0,1.39,False,False,0.0,[],False," That one's perg and that one's prog,",7,task,Inform
ES2002b,C,322.03,323.43,1.4,ES2002b.C.dialog-act.dharshi.23,C,C,10.93,0.0,False,False,0.0,[],False, and it doesn't really tell you what it does.,9,task,Inform
ES2002b,C,334.36,338.76,4.4,ES2002b.C.dialog-act.dharshi.24,C,C,0.0,10.93,False,False,0.0,[],False," Um, not sure if you had a a look at the other um control in that example.",17,task,Inform
ES2002b,C,338.76,340.2,1.44,ES2002b.C.dialog-act.dharshi.25,C,C,0.0,0.0,False,False,0.0,[],False, Um it's a very simple one.,6,task,Inform
ES2002b,C,340.2,341.91,1.71,ES2002b.C.dialog-act.dharshi.27,C,C,0.0,0.0,False,False,0.0,[],False, It's got only the basic functions mm,7,task,Inform
ES2002b,C,341.91,347.9,5.99,ES2002b.C.dialog-act.dharshi.28,C,C,0.0,0.0,False,False,0.0,[],False, but um it's the same size as the the hard to use one.,13,task,Inform
ES2002b,B,345.86,346.37,0.51,ES2002b.B.dialog-act.dharshi.44,,,,,,,,,False, Oop.,1,other,Other
ES2002b,C,347.9,349.57,1.67,ES2002b.C.dialog-act.dharshi.29,C,C,0.0,0.0,False,False,0.0,[],False, Uh it looked a bit clunky.,6,task,Inform
ES2002b,C,349.57,353.69,4.12,ES2002b.C.dialog-act.dharshi.30,C,C,1.29,0.0,False,False,0.0,[],False, They're very big and not very much use for buttons.,10,task,Inform
ES2002b,C,353.69,354.98,1.29,ES2002b.C.dialog-act.dharshi.31,,,,,,,,,False," Um,",1,minor,Stall
ES2002b,C,354.98,357.33,2.35,ES2002b.C.dialog-act.dharshi.32,C,C,0.0,1.29,False,False,0.0,[],False, and it's just very hard to access the advanced functions.,10,task,Inform
ES2002b,C,357.33,359.37,2.04,ES2002b.C.dialog-act.dharshi.33,C,C,2.93,0.0,False,False,0.0,[],False, There's there's nothing for instance for a slow motion button.,10,task,Inform
ES2002b,C,362.3,365.93,3.63,ES2002b.C.dialog-act.dharshi.34,C,C,0.0,2.93,False,False,0.0,[],False," Um, my own preferences, I prefer the the clunky one.",10,task,Assess
ES2002b,C,365.93,367.39,1.46,ES2002b.C.dialog-act.dharshi.35,C,C,0.0,0.0,False,False,0.0,[],False, Um it's very easy to use.,6,task,Inform
ES2002b,C,367.39,370.73,3.34,ES2002b.C.dialog-act.dharshi.37,C,C,0.0,0.0,False,False,0.0,[],False, Um but unfortunately it does lack the advanced functions,9,task,Inform
ES2002b,C,370.73,373.85,3.12,ES2002b.C.dialog-act.dharshi.38,C,C,0.0,0.0,False,False,0.0,[],False, which I I quite like having on the controls.,9,task,Assess
ES2002b,C,373.85,377.24,3.39,ES2002b.C.dialog-act.dharshi.39,C,C,0.0,0.0,False,False,0.0,[],False," Um so I believe the the advanced functions should maybe be hidden in a drawer,",15,task,Suggest
ES2002b,C,377.24,378.99,1.75,ES2002b.C.dialog-act.dharshi.40,C,C,2.55,0.0,False,False,0.0,[],False, or something like tha from the bottom of it.,9,task,Suggest
ES2002b,C,381.54,384.29,2.75,ES2002b.C.dialog-act.dharshi.41,C,C,0.0,2.55,False,False,0.0,[],False," So, now I'd like to ask for your preferences.",9,elicit,Elicit-Offer-Or-Suggestion
ES2002b,C,384.29,387.057,2.767,ES2002b.C.dialog-act.dharshi.42,B,C,1.573,0.0,False,False,0.0,[],False," Um not sure of how long we've got, uh",9,task,Inform
ES2002b,B,386.73,388.63,1.9,ES2002b.B.dialog-act.dharshi.45,,,,,,,,,False, Um.,1,minor,Stall
ES2002b,B,388.63,392.43,3.8,ES2002b.B.dialog-act.dharshi.46,B,C,0.0,1.573,True,False,0.0,[],True, Well we can chat away for uh for five minutes or so I think at at most.,17,task,Inform
ES2002b,D,391.86,392.42,0.56,ES2002b.D.dialog-act.dharshi.12,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2002b,B,392.43,393.56,1.13,ES2002b.B.dialog-act.dharshi.47,D,B,0.5,0.0,False,False,0.0,[],False, Just a couple of minutes anyway.,6,task,Inform
ES2002b,D,394.06,403.08,9.02,ES2002b.D.dialog-act.dharshi.13,D,B,0.0,0.5,True,False,0.0,[],True," M yeah, like a lot of a lot of what I've um read and prepared for this meeting fits in really closely with what with what Craig's just gone over.",30,task,Inform
ES2002b,D,403.08,405.63,2.55,ES2002b.D.dialog-act.dharshi.14,D,D,0.0,0.0,False,False,0.0,[],False, So in part I could I could give you some of my personal preferences,14,other,Offer
ES2002b,D,405.63,411.48,5.85,ES2002b.D.dialog-act.dharshi.15,D,D,1.1,0.0,False,False,0.0,[],False, but I could also th add some to this which is just about sort of um sort of market research.,20,other,Offer
ES2002b,B,411.0,412.66,1.66,ES2002b.B.dialog-act.dharshi.48,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2002b,D,411.48,412.58,1.1,ES2002b.D.dialog-act.dharshi.17,,,,,,,,,False," But anyway,",2,minor,Stall
ES2002b,D,412.58,414.07,1.49,ES2002b.D.dialog-act.dharshi.18,B,D,-1.01,1.1,False,True,1.01,"['ES2002b.B.dialog-act.dharshi.51', 'ES2002b.A.dialog-act.dharshi.3']",False, um we might come to that later.,7,task,Suggest
ES2002b,B,412.66,413.06,0.4,ES2002b.B.dialog-act.dharshi.50,,,,,,,,,False, Shall we sh,3,minor,Stall
ES2002b,B,413.06,415.11,2.05,ES2002b.B.dialog-act.dharshi.51,A,D,-1.27,-1.01,True,True,1.27,"['ES2002b.A.dialog-act.dharshi.3', 'ES2002b.C.dialog-act.dharshi.43']",False, well we'll stick to kind of your area for now.,10,task,Suggest
ES2002b,A,413.84,416.19,2.35,ES2002b.A.dialog-act.dharshi.3,C,B,-1.555,-1.27,True,True,1.555,['ES2002b.C.dialog-act.dharshi.43'],False," Which which is the clunky one, the one on left or on the right?..",14,elicit,Elicit-Inform
ES2002b,C,414.635,416.8,2.165,ES2002b.C.dialog-act.dharshi.43,D,A,0.82,-1.555,True,False,0.0,[],False," Um, the clunky one is the one on the right.",10,task,Inform
ES2002b,A,417.13,417.39,0.26,ES2002b.A.dialog-act.dharshi.4,,,,,,,,,False, Okay.,1,task,Assess
ES2002b,B,417.54,417.94,0.4,ES2002b.B.dialog-act.dharshi.52,,,,,,,,,False, Yeah.,1,task,Assess
ES2002b,D,417.62,419.02,1.4,ES2002b.D.dialog-act.dharshi.19,D,C,0.0,0.82,True,False,0.0,[],True," Um clunky in what sense,",5,elicit,Elicit-Inform
ES2002b,D,419.02,421.85,2.83,ES2002b.D.dialog-act.dharshi.20,C,D,-0.86,0.0,False,True,0.86,['ES2002b.C.dialog-act.dharshi.44'],False, like um h heavier? Larger?,5,elicit,Elicit-Inform
ES2002b,C,420.99,425.23,4.24,ES2002b.C.dialog-act.dharshi.44,C,D,0.0,-0.86,True,False,0.0,[],False," Um I think it's supposed to be the same size, but um it's got much fewer buttons.",17,task,Inform
ES2002b,C,425.23,427.29,2.06,ES2002b.C.dialog-act.dharshi.45,D,C,-1.31,0.0,False,True,1.31,"['ES2002b.D.dialog-act.dharshi.21', 'ES2002b.B.dialog-act.dharshi.53']",False," It's, you know, it's very spread out",7,task,Inform
ES2002b,D,425.98,428.97,2.99,ES2002b.D.dialog-act.dharshi.21,B,C,-1.73,-1.31,True,True,1.32,['ES2002b.B.dialog-act.dharshi.53'],False," I see, so it's more just basic.",7,task,Assess
ES2002b,B,427.24,428.56,1.32,ES2002b.B.dialog-act.dharshi.53,C,D,1.09,-1.73,True,False,0.0,[],False, Looks kind of Yeah.,4,task,Assess
ES2002b,C,427.29,429.65,2.36,ES2002b.C.dialog-act.dharshi.48,,,,,,,,,False, and kind of you know,5,minor,Fragment
ES2002b,D,428.97,429.59,0.62,ES2002b.D.dialog-act.dharshi.22,,,,,,,,,False," Right, okay.",2,task,Assess
ES2002b,C,429.65,431.82,2.17,ES2002b.C.dialog-act.dharshi.46,C,B,0.0,1.09,True,False,0.0,[],True,", I get the idea it'd be sort of about this size.",11,task,Inform
ES2002b,D,431.45,431.71,0.26,ES2002b.D.dialog-act.dharshi.23,,,,,,,,,False, Yeah.,1,minor,Backchannel
ES2002b,C,431.82,433.212,1.392,ES2002b.C.dialog-act.dharshi.47,B,C,0.848,0.0,False,False,0.0,[],False, got very few buttons on it and,7,task,Inform
ES2002b,A,432.36,432.799,0.439,ES2002b.A.dialog-act.dharshi.5,,,,,,,,,False,,0,minor,Fragment
ES2002b,D,432.71,433.74,1.03,ES2002b.D.dialog-act.dharshi.24,,,,,,,,,False, Yeah. Sure.,2,task,Assess
ES2002b,B,434.06,435.58,1.52,ES2002b.B.dialog-act.dharshi.54,B,C,0.0,0.848,True,False,0.0,[],True, Well I think it's a valid point.,7,task,Assess
ES2002b,B,435.58,439.72,4.14,ES2002b.B.dialog-act.dharshi.55,B,B,0.0,0.0,False,False,0.0,[],False," I mean like the one on the left looks quite um quite complicated,",13,task,Inform
ES2002b,B,439.72,444.05,4.33,ES2002b.B.dialog-act.dharshi.56,B,B,0.0,0.0,False,False,0.0,[],False, and that P_R_T_ p P_R_O_T_ thing is incredibly confusing.,9,task,Inform
ES2002b,B,444.05,449.15,5.1,ES2002b.B.dialog-act.dharshi.57,B,B,0.0,0.0,False,False,0.0,[],False," Um so I see I see why yo you know you might prefer the simpler design,",16,task,Assess
ES2002b,B,449.15,451.89,2.74,ES2002b.B.dialog-act.dharshi.58,B,B,1.12,0.0,False,False,0.0,[],False," but yeah you don't want to lose out on, you know, what it does,",14,task,Assess
ES2002b,D,451.79,452.21,0.42,ES2002b.D.dialog-act.dharshi.25,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2002b,B,451.89,453.01,1.12,ES2002b.B.dialog-act.dharshi.61,,,,,,,,,False, so maybe you know,4,minor,Stall
ES2002b,B,453.01,455.8,2.79,ES2002b.B.dialog-act.dharshi.62,B,B,0.0,1.12,False,False,0.0,[],False," you know you get a lot of remote controls where you kind of flip the thing open,",17,task,Inform
ES2002b,A,454.92,455.475,0.555,ES2002b.A.dialog-act.dharshi.6,,,,,,,,,False,,0,minor,Fragment
ES2002b,B,455.8,457.41,1.61,ES2002b.B.dialog-act.dharshi.63,B,B,0.0,0.0,False,False,0.0,[],False, I think that's a good idea.,6,task,Assess
ES2002b,D,456.14,456.54,0.4,ES2002b.D.dialog-act.dharshi.26,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2002b,B,457.41,460.04,2.63,ES2002b.B.dialog-act.dharshi.64,C,B,0.49,0.0,False,False,0.0,[],False, I think it's a good idea.,6,task,Assess
ES2002b,D,457.45,457.74,0.29,ES2002b.D.dialog-act.dharshi.27,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2002b,D,460.15,460.45,0.3,ES2002b.D.dialog-act.dharshi.28,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2002b,C,460.53,463.55,3.02,ES2002b.C.dialog-act.dharshi.49,C,B,0.0,0.49,True,False,0.0,[],True," Um, do we have any functions that um we'd want on it?",12,elicit,Elicit-Offer-Or-Suggestion
ES2002b,C,463.55,468.57,5.02,ES2002b.C.dialog-act.dharshi.50,C,C,0.0,0.0,False,False,0.0,[],False," I mean so far I've got um on and off, um switch the channel up and down, and put the volume up and down.",24,task,Inform
ES2002b,B,465.62,466.23,0.61,ES2002b.B.dialog-act.dharshi.59,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2002b,B,468.48,468.87,0.39,ES2002b.B.dialog-act.dharshi.60,,,,,,,,,False, Uh-huh.,1,minor,Backchannel
ES2002b,C,468.57,470.85,2.28,ES2002b.C.dialog-act.dharshi.51,B,C,0.48,0.0,False,False,0.0,[],False, Um they're just the the very basics you could use for a T_V_.,13,task,Inform
ES2002b,B,470.95,471.33,0.38,ES2002b.B.dialog-act.dharshi.65,,,,,,,,,False," Uh-huh,",1,task,Assess
ES2002b,B,471.33,474.41,3.08,ES2002b.B.dialog-act.dharshi.66,C,C,0.76,0.48,True,False,0.0,[],True," and then actual numbers for channels as well, yeah.",9,task,Suggest
ES2002b,C,474.16,475.17,1.01,ES2002b.C.dialog-act.dharshi.52,,,,,,,,,False, Okay.,1,task,Assess
ES2002b,C,475.17,477.68,2.51,ES2002b.C.dialog-act.dharshi.53,C,B,0.84,0.76,True,False,0.0,[],True," Um, you say that's a h a required one or a requested one?",13,elicit,Elicit-Assessment
ES2002b,D,477.66,478.27,0.61,ES2002b.D.dialog-act.dharshi.29,,,,,,,,,False, Which was that?,3,other,Comment-About-Understanding
ES2002b,C,477.68,478.52,0.84,ES2002b.C.dialog-act.dharshi.54,,,,,,,,,False, Would you like,3,minor,Fragment
ES2002b,C,478.52,483.787,5.267,ES2002b.C.dialog-act.dharshi.55,D,C,-2.667,0.84,False,True,1.26,"['ES2002b.D.dialog-act.dharshi.30', 'ES2002b.B.dialog-act.dharshi.67']",False," um the channels like the the numbers on thing, um",10,task,Inform
ES2002b,D,481.12,482.38,1.26,ES2002b.D.dialog-act.dharshi.30,B,C,0.59,-2.667,True,False,0.0,[],False," Up the numbers, or the up down?",7,elicit,Elicit-Inform
ES2002b,B,482.97,484.64,1.67,ES2002b.B.dialog-act.dharshi.67,B,D,0.0,0.59,True,False,0.0,[],True," God, I wou I would say that's required,",8,task,Assess
ES2002b,D,483.527,483.897,0.37,ES2002b.D.dialog-act.dharshi.31,,,,,,,,,False,,0,minor,Fragment
ES2002b,B,484.64,490.14,5.5,ES2002b.B.dialog-act.dharshi.68,B,B,0.0,0.0,False,False,0.0,[],False," I mean there's no way anybody's gonna buy a remote control these days when if you can't actually individually select channels,",21,task,Assess
ES2002b,D,489.24,489.59,0.35,ES2002b.D.dialog-act.dharshi.32,,,,,,,,,False, Yeah.,1,minor,Backchannel
ES2002b,B,490.14,491.8,1.66,ES2002b.B.dialog-act.dharshi.69,B,B,1.03,0.0,False,False,0.0,[],False, I mean would anybody disagree with that?,7,elicit,Elicit-Assessment
ES2002b,D,491.21,491.48,0.27,ES2002b.D.dialog-act.dharshi.33,,,,,,,,,False, Yeah.,1,minor,Backchannel
