meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
ES2013d,A,96.1,99.7,3.6,ES2013d.A.dialog-act.vkaraisk.20,A,A,13.06,0.0,False,False,0.0,[],False, so it will end at four twenty five.,8,task,Suggest
ES2013d,A,103.93,112.76,8.83,ES2013d.A.dialog-act.vkaraisk.21,,,,,,,,,False, Okay. Right.,2,minor,Stall
ES2013d,A,112.76,116.27,3.51,ES2013d.A.dialog-act.vkaraisk.22,A,A,0.0,13.06,False,False,0.0,[],False," Our agenda is, as before, for me to open the meeting,",11,task,Inform
ES2013d,A,116.27,118.99,2.72,ES2013d.A.dialog-act.vkaraisk.23,A,A,0.0,0.0,False,False,0.0,[],False," for us to go over the previous minutes,",8,task,Inform
ES2013d,A,118.99,122.33,3.34,ES2013d.A.dialog-act.vkaraisk.24,A,A,0.0,0.0,False,False,0.0,[],False, then for the two of you to present your prototype,10,task,Inform
ES2013d,A,122.33,127.3,4.97,ES2013d.A.dialog-act.vkaraisk.25,A,A,0.0,0.0,False,False,0.0,[],False, and for you to g um Sarah present the evaluation criteria.,11,task,Inform
ES2013d,A,127.3,129.76,2.46,ES2013d.A.dialog-act.vkaraisk.26,A,A,0.0,0.0,False,False,0.0,[],False," We then have a finance aspect,",6,task,Inform
ES2013d,A,129.76,134.17,4.41,ES2013d.A.dialog-act.vkaraisk.27,A,A,0.0,0.0,False,False,0.0,[],False," which is a spreadsheet, an Excel spreadsheet.",7,task,Inform
ES2013d,A,134.17,137.39,3.22,ES2013d.A.dialog-act.vkaraisk.28,A,A,0.0,0.0,False,False,0.0,[],False," And I know what you're all thinking of, oh my,",10,task,Inform
ES2013d,A,137.39,144.52,7.13,ES2013d.A.dialog-act.vkaraisk.29,A,A,0.0,0.0,False,False,0.0,[],False," um because we're only given a forty minute time period to get it all in, including the production evaluation.",19,task,Inform
ES2013d,A,144.52,148.2,3.68,ES2013d.A.dialog-act.vkaraisk.30,A,A,3.54,0.0,False,False,0.0,[],False, So we're going to make a very fast track.,9,task,Suggest
ES2013d,A,148.2,151.74,3.54,ES2013d.A.dialog-act.vkaraisk.31,,,,,,,,,False, Okay. Um,2,minor,Stall
ES2013d,A,151.74,157.13,5.39,ES2013d.A.dialog-act.vkaraisk.32,A,A,0.0,3.54,False,False,0.0,[],False, and as you can see that's what we do next on this thing.,13,task,Inform
ES2013d,A,157.13,162.9,5.77,ES2013d.A.dialog-act.vkaraisk.33,A,A,10.8,0.0,False,False,0.0,[],False, So the first thing I have to do is close this,11,other,Offer
ES2013d,A,162.9,164.608,1.708,ES2013d.A.dialog-act.vkaraisk.34,,,,,,,,,False, so that I can get to,6,minor,Fragment
ES2013d,A,167.42,168.2,0.78,ES2013d.A.dialog-act.vkaraisk.35,,,,,,,,,False, Where is it?,3,elicit,Elicit-Inform
ES2013d,A,170.838,171.876,1.038,ES2013d.A.dialog-act.vkaraisk.36,,,,,,,,,False,,0,minor,Fragment
ES2013d,D,171.9,172.14,0.24,ES2013d.D.dialog-act.vkaraisk.1,,,,,,,,,False, Red.,1,task,Suggest
ES2013d,A,173.7,180.35,6.65,ES2013d.A.dialog-act.vkaraisk.37,A,A,4.56,10.8,False,False,0.0,[],False, I need to open mine. Not the agenda.,8,task,Inform
ES2013d,D,182.54,183.39,0.85,ES2013d.D.dialog-act.vkaraisk.2,,,,,,,,,False, Agenda three.,2,elicit,Elicit-Assessment
ES2013d,A,183.9,184.32,0.42,ES2013d.A.dialog-act.vkaraisk.38,,,,,,,,,False, No,1,task,Assess
ES2013d,A,184.32,184.91,0.59,ES2013d.A.dialog-act.vkaraisk.39,,,,,,,,,False, that th,2,minor,Fragment
ES2013d,A,184.91,188.62,3.71,ES2013d.A.dialog-act.vkaraisk.40,A,A,0.0,4.56,False,False,0.0,[],False, I want the minutes from the previous minutes.,8,task,Inform
ES2013d,D,186.63,186.87,0.24,ES2013d.D.dialog-act.vkaraisk.3,,,,,,,,,False, Mm.,1,minor,Backchannel
ES2013d,A,188.62,189.99,1.37,ES2013d.A.dialog-act.vkaraisk.41,A,A,5.13,0.0,False,False,0.0,[],False," That should be there, minutes.",5,task,Inform
ES2013d,A,189.99,191.21,1.22,ES2013d.A.dialog-act.vkaraisk.42,,,,,,,,,False, Yeah.,1,task,Assess
ES2013d,A,191.21,193.05,1.84,ES2013d.A.dialog-act.vkaraisk.43,,,,,,,,,False, Okay. Uh,2,minor,Stall
ES2013d,A,193.05,195.12,2.07,ES2013d.A.dialog-act.vkaraisk.44,,,,,,,,,False," from meeting three,",3,task,Inform
ES2013d,A,195.12,201.36,6.24,ES2013d.A.dialog-act.vkaraisk.45,A,A,0.0,5.13,False,False,0.0,[],False," is it alright with you if I don't switch it to show, just use it as is?",17,elicit,Elicit-Assessment
ES2013d,A,201.36,204.6,3.24,ES2013d.A.dialog-act.vkaraisk.46,A,A,2.73,0.0,False,False,0.0,[],False, 'Cause this way I can more easily flip it.,9,task,Inform
ES2013d,A,204.6,207.33,2.73,ES2013d.A.dialog-act.vkaraisk.47,,,,,,,,,False," Okay, um",2,minor,Stall
ES2013d,A,207.33,210.32,2.99,ES2013d.A.dialog-act.vkaraisk.48,A,A,0.0,2.73,False,False,0.0,[],False," obviously all of us were here for the last meeting,",10,task,Inform
ES2013d,A,210.32,213.68,3.36,ES2013d.A.dialog-act.vkaraisk.49,A,A,0.0,0.0,False,False,0.0,[],False," we reviewed the previous minutes before that,",7,task,Inform
ES2013d,A,213.68,216.3,2.62,ES2013d.A.dialog-act.vkaraisk.50,A,A,1.332,0.0,False,False,0.0,[],False, um each of you made your presentations.,7,task,Inform
ES2013d,A,217.632,225.86,8.228,ES2013d.A.dialog-act.vkaraisk.51,A,A,0.0,1.332,False,False,0.0,[],False, Um we discussed the various possibilities based on what was presented in those presentations.,14,task,Inform
ES2013d,A,225.86,237.6,11.74,ES2013d.A.dialog-act.vkaraisk.52,A,A,0.0,0.0,False,False,0.0,[],False," The market trend of fruit and veg, mm spongy, uh fancy and elegant more than technologically innovative and that more than easy.",22,task,Inform
ES2013d,A,237.6,242.29,4.69,ES2013d.A.dialog-act.vkaraisk.53,A,A,0.0,0.0,False,False,0.0,[],False, Um we decided chip on print would be used.,9,task,Inform
ES2013d,A,242.29,248.22,5.93,ES2013d.A.dialog-act.vkaraisk.54,A,A,0.0,0.0,False,False,0.0,[],False," Um we would use plastic with a rubber casing, I think was the consensus,",14,task,Inform
ES2013d,A,248.22,250.77,2.55,ES2013d.A.dialog-act.vkaraisk.55,A,A,0.0,0.0,False,False,0.0,[],False, powered by kinetic energy.,4,task,Inform
ES2013d,A,250.77,256.27,5.5,ES2013d.A.dialog-act.vkaraisk.56,A,A,0.0,0.0,False,False,0.0,[],False, There was no decision made on the curvatures or double curvature or straight.,13,task,Inform
ES2013d,A,256.27,260.95,4.68,ES2013d.A.dialog-act.vkaraisk.57,A,A,0.0,0.0,False,False,0.0,[],False, Um perhaps the prototype will give us an inkling of that.,11,task,Inform
ES2013d,A,260.95,264.72,3.77,ES2013d.A.dialog-act.vkaraisk.58,A,A,0.0,0.0,False,False,0.0,[],False," Um looking like a scroll,",5,task,Inform
ES2013d,A,264.72,272.74,8.02,ES2013d.A.dialog-act.vkaraisk.60,A,A,0.0,0.0,False,False,0.0,[],False," but it's really a push button technology, excuse my spelling um that was actually in use,",16,task,Inform
ES2013d,A,272.74,275.17,2.43,ES2013d.A.dialog-act.vkaraisk.61,A,A,0.0,0.0,False,False,0.0,[],False, that is uh behind the scenes is push button,9,task,Inform
ES2013d,A,275.17,281.98,6.81,ES2013d.A.dialog-act.vkaraisk.62,A,A,0.0,0.0,False,False,0.0,[],False, which we uh according to Kate have a very good uh grasp on doing that in production.,17,task,Inform
ES2013d,A,281.98,288.87,6.89,ES2013d.A.dialog-act.vkaraisk.63,A,A,0.0,0.0,False,False,0.0,[],False, Um we decided that separate fashionable covers covering your fruit and veg might be a separate product,17,task,Inform
ES2013d,A,288.87,291.9,3.03,ES2013d.A.dialog-act.vkaraisk.64,A,A,0.0,0.0,False,False,0.0,[],False, that could be suggested to management.,6,task,Inform
ES2013d,A,291.9,304.46,12.56,ES2013d.A.dialog-act.vkaraisk.65,A,A,1.94,0.0,False,False,0.0,[],False," Um and as suggested um yellow with black buttons with the company logo, a slogan and image might be a good idea based on the requirements that have been provided to us.",32,task,Inform
ES2013d,A,306.4,315.48,9.08,ES2013d.A.dialog-act.vkaraisk.66,A,A,0.0,1.94,False,False,0.0,[],False, Um we did have a few production issues and coordination of the various bits,14,task,Inform
ES2013d,A,315.48,320.13,4.65,ES2013d.A.dialog-act.vkaraisk.67,A,A,0.0,0.0,False,False,0.0,[],False, and we had some conflict of ideas and cost constraints,10,task,Inform
ES2013d,A,320.13,322.62,2.49,ES2013d.A.dialog-act.vkaraisk.68,A,A,0.0,0.0,False,False,0.0,[],False, and we ran out of time.,6,task,Inform
ES2013d,A,322.62,325.14,2.52,ES2013d.A.dialog-act.vkaraisk.69,A,A,0.0,0.0,False,False,0.0,[],False, Um we had to follow that up,7,task,Inform
ES2013d,A,325.14,327.4,2.26,ES2013d.A.dialog-act.vkaraisk.70,A,A,0.0,0.0,False,False,0.0,[],False, and prepare for the last one.,6,task,Inform
ES2013d,A,327.4,328.41,1.01,ES2013d.A.dialog-act.vkaraisk.71,A,A,0.0,0.0,False,False,0.0,[],False, And uh we closed,4,task,Inform
ES2013d,A,328.41,331.14,2.73,ES2013d.A.dialog-act.vkaraisk.72,A,A,0.0,0.0,False,False,0.0,[],False, as it ran out of time.,6,task,Inform
ES2013d,A,331.14,336.33,5.19,ES2013d.A.dialog-act.vkaraisk.73,A,A,0.69,0.0,False,False,0.0,[],False, Is that a fair presentation of what happened?,8,elicit,Elicit-Assessment
ES2013d,C,332.9,333.15,0.25,ES2013d.C.dialog-act.vkaraisk.1,,,,,,,,,False, Yes.,1,task,Assess
ES2013d,B,333.3,333.57,0.27,ES2013d.B.dialog-act.vkaraisk.3,,,,,,,,,False, Yep.,1,task,Assess
ES2013d,A,336.33,337.02,0.69,ES2013d.A.dialog-act.vkaraisk.74,,,,,,,,,False," Okay,",1,minor,Stall
ES2013d,A,337.02,340.78,3.76,ES2013d.A.dialog-act.vkaraisk.75,A,A,0.0,0.69,False,False,0.0,[],False, back to this meeting.,4,task,Suggest
ES2013d,A,340.78,343.49,2.71,ES2013d.A.dialog-act.vkaraisk.76,C,A,10.08,0.0,False,False,0.0,[],False, Um we're down to the prototype presentation.,7,task,Inform
ES2013d,B,344.23,346.24,2.01,ES2013d.B.dialog-act.vkaraisk.4,,,,,,,,,False, Ta-da.,1,other,Other
ES2013d,C,345.2,345.64,0.44,ES2013d.C.dialog-act.vkaraisk.2,,,,,,,,,False, Alright.,1,task,Assess
ES2013d,A,345.72,346.72,1.0,ES2013d.A.dialog-act.vkaraisk.77,,,,,,,,,False, Over to you.,3,task,Suggest
ES2013d,B,346.24,347.33,1.09,ES2013d.B.dialog-act.vkaraisk.5,,,,,,,,,False, Right.,1,task,Assess
ES2013d,C,347.52,348.17,0.65,ES2013d.C.dialog-act.vkaraisk.3,,,,,,,,,False, Well.,1,minor,Stall
ES2013d,A,350.59,351.46,0.87,ES2013d.A.dialog-act.vkaraisk.78,,,,,,,,,False," Ooh,",1,task,Assess
ES2013d,A,351.46,352.29,0.83,ES2013d.A.dialog-act.vkaraisk.79,,,,,,,,,False, two.,1,task,Inform
ES2013d,C,352.3,352.59,0.29,ES2013d.C.dialog-act.vkaraisk.4,,,,,,,,,False," Yeah,",1,task,Assess
ES2013d,C,352.59,353.05,0.46,ES2013d.C.dialog-act.vkaraisk.5,,,,,,,,,False," well you see,",3,minor,Stall
ES2013d,C,353.05,353.57,0.52,ES2013d.C.dialog-act.vkaraisk.6,,,,,,,,,False," each made one,",3,task,Inform
ES2013d,C,353.57,356.15,2.58,ES2013d.C.dialog-act.vkaraisk.7,C,A,0.0,10.08,True,False,0.0,[],True, we didn't have enough yellow dough.,6,task,Inform
ES2013d,B,355.12,356.73,1.61,ES2013d.B.dialog-act.vkaraisk.6,,,,,,,,,False,,0,minor,Fragment
ES2013d,A,355.3,355.84,0.54,ES2013d.A.dialog-act.vkaraisk.80,,,,,,,,,False, Ah.,1,task,Assess
ES2013d,C,356.15,359.34,3.19,ES2013d.C.dialog-act.vkaraisk.8,C,C,1.32,0.0,False,False,0.0,[],False, This is the one that I made.,7,task,Inform
ES2013d,A,359.84,360.34,0.5,ES2013d.A.dialog-act.vkaraisk.81,,,,,,,,,False, Uh-huh.,1,minor,Backchannel
ES2013d,C,360.66,368.3,7.64,ES2013d.C.dialog-act.vkaraisk.9,C,C,0.0,1.32,False,False,0.0,[],False," It is uh curved, easy to hold, hand-held, nice and small with big easy buttons.",15,task,Inform
ES2013d,C,368.3,370.96,2.66,ES2013d.C.dialog-act.vkaraisk.10,C,C,0.0,0.0,False,False,0.0,[],False," This is like a scroll,",5,task,Inform
ES2013d,C,370.96,372.07,1.11,ES2013d.C.dialog-act.vkaraisk.11,C,C,0.0,0.0,False,False,0.0,[],False, but they are push buttons,5,task,Inform
ES2013d,C,372.07,375.06,2.99,ES2013d.C.dialog-act.vkaraisk.12,C,C,0.0,0.0,False,False,0.0,[],False, and they enter takes you into the different menus.,9,task,Inform
ES2013d,C,375.06,381.17,6.11,ES2013d.C.dialog-act.vkaraisk.13,C,C,0.0,0.0,False,False,0.0,[],False, Of course we need someone who's experienced with the television.,10,task,Suggest
ES2013d,C,381.17,382.79,1.62,ES2013d.C.dialog-act.vkaraisk.14,C,C,0.0,0.0,False,False,0.0,[],False, I mean this is the infrared thing,7,task,Inform
ES2013d,C,382.79,384.94,2.15,ES2013d.C.dialog-act.vkaraisk.15,C,C,0.0,0.0,False,False,0.0,[],False, that's gonna zap at the television.,6,task,Inform
ES2013d,C,384.94,387.6,2.66,ES2013d.C.dialog-act.vkaraisk.16,C,C,0.0,0.0,False,False,0.0,[],False," Uh I'm not quite sure how to make that,",9,task,Inform
ES2013d,C,387.6,389.29,1.69,ES2013d.C.dialog-act.vkaraisk.17,C,C,0.0,0.0,False,False,0.0,[],False, but I'm sure it will work.,6,task,Inform
ES2013d,C,389.29,390.96,1.67,ES2013d.C.dialog-act.vkaraisk.18,C,C,0.0,0.0,False,False,0.0,[],False," Uh this is on off switch,",6,task,Inform
ES2013d,C,390.96,391.95,0.99,ES2013d.C.dialog-act.vkaraisk.19,C,C,0.0,0.0,False,False,0.0,[],False," 'cause I think we do need that,",7,task,Suggest
ES2013d,C,391.95,395.47,3.52,ES2013d.C.dialog-act.vkaraisk.20,C,C,0.0,0.0,False,False,0.0,[],False, and I think it gives it a nice balance.,9,task,Assess
ES2013d,C,395.47,400.8,5.33,ES2013d.C.dialog-act.vkaraisk.21,C,C,3.5,0.0,False,False,0.0,[],False, And it's gonna have the logo imprinted on it uh in there.,12,task,Suggest
ES2013d,A,395.72,395.91,0.19,ES2013d.A.dialog-act.vkaraisk.82,,,,,,,,,False, 'Kay.,1,minor,Backchannel
ES2013d,A,399.51,399.66,0.15,ES2013d.A.dialog-act.vkaraisk.83,,,,,,,,,False, Okay.,1,minor,Backchannel
ES2013d,C,400.8,404.16,3.36,ES2013d.C.dialog-act.vkaraisk.22,,,,,,,,,False, Um as for what it's actually made of,8,minor,Fragment
ES2013d,C,404.16,404.3,0.14,ES2013d.C.dialog-act.vkaraisk.23,,,,,,,,,False, well,1,minor,Stall
ES2013d,C,404.3,409.41,5.11,ES2013d.C.dialog-act.vkaraisk.24,C,C,1.81,3.5,False,False,0.0,[],False," the function of these buttons is up, down, left and right in the different menus.",15,task,Inform
ES2013d,A,410.16,410.55,0.39,ES2013d.A.dialog-act.vkaraisk.84,,,,,,,,,False, Okay.,1,minor,Backchannel
ES2013d,C,411.22,418.04,6.82,ES2013d.C.dialog-act.vkaraisk.25,C,C,0.0,1.81,False,False,0.0,[],False," Uh position, I presume that just means right right on it, easy to see.",14,task,Inform
ES2013d,C,418.04,422.25,4.21,ES2013d.C.dialog-act.vkaraisk.26,C,C,0.0,0.0,False,False,0.0,[],False," The main feature of it is just a simple design, simple,",11,task,Inform
ES2013d,C,422.25,425.97,3.72,ES2013d.C.dialog-act.vkaraisk.27,C,C,1.04,0.0,False,False,0.0,[],False, lack of uh buttons all over the place.,8,task,Inform
ES2013d,C,425.97,427.01,1.04,ES2013d.C.dialog-act.vkaraisk.28,,,,,,,,,False, Right?,1,elicit,Elicit-Comment-Understanding
ES2013d,C,427.01,433.66,6.65,ES2013d.C.dialog-act.vkaraisk.29,C,C,0.0,1.04,False,False,0.0,[],False," Form curved, kind of smooth, hand-held,",6,task,Inform
ES2013d,C,433.66,435.22,1.56,ES2013d.C.dialog-act.vkaraisk.30,C,C,2.3,0.0,False,False,0.0,[],False, makes it feel nice to hold.,6,task,Assess
ES2013d,C,437.52,441.3,3.78,ES2013d.C.dialog-act.vkaraisk.31,C,C,0.0,2.3,False,False,0.0,[],False," Uh material, I think Kate's gonna tackle that quite a bit,",11,task,Inform
ES2013d,C,441.3,443.97,2.67,ES2013d.C.dialog-act.vkaraisk.32,C,C,0.0,0.0,False,False,0.0,[],False," but I think we have two different options,",8,task,Inform
ES2013d,C,443.97,446.8,2.83,ES2013d.C.dialog-act.vkaraisk.33,C,C,0.0,0.0,False,False,0.0,[],False," because we did make a another one,",7,task,Inform
ES2013d,C,446.8,449.32,2.52,ES2013d.C.dialog-act.vkaraisk.34,C,C,0.36,0.0,False,False,0.0,[],False," which wa uh is in the shape of banana,",9,task,Inform
ES2013d,C,449.32,449.68,0.36,ES2013d.C.dialog-act.vkaraisk.35,,,,,,,,,False, it's just,2,minor,Fragment
ES2013d,C,449.68,454.63,4.95,ES2013d.C.dialog-act.vkaraisk.36,C,C,0.0,0.36,False,False,0.0,[],False," if you can imagine this as yellow with black buttons, like just like this but in the shape of a banana,",21,task,Suggest
ES2013d,A,452.66,453.12,0.46,ES2013d.A.dialog-act.vkaraisk.85,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2013d,A,453.96,454.34,0.38,ES2013d.A.dialog-act.vkaraisk.86,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
ES2013d,C,454.63,456.72,2.09,ES2013d.C.dialog-act.vkaraisk.37,C,C,0.0,0.0,False,False,0.0,[],False, which is also nice,4,task,Assess
ES2013d,C,456.72,457.72,1.0,ES2013d.C.dialog-act.vkaraisk.38,C,C,1.51,0.0,False,False,0.0,[],False, and easy to hold,4,task,Assess
ES2013d,C,457.72,459.23,1.51,ES2013d.C.dialog-act.vkaraisk.39,,,,,,,,,False, and feels good,3,task,Assess
ES2013d,C,459.23,464.87,5.64,ES2013d.C.dialog-act.vkaraisk.40,C,C,0.0,1.51,False,False,0.0,[],False," and has a similar sort of scroll push button technology,",10,task,Inform
ES2013d,C,464.87,467.24,2.37,ES2013d.C.dialog-act.vkaraisk.41,C,C,0.0,0.0,False,False,0.0,[],False, just a slightly different design.,5,task,Inform
ES2013d,A,467.12,467.92,0.8,ES2013d.A.dialog-act.vkaraisk.87,,,,,,,,,False,,0,minor,Fragment
ES2013d,C,467.24,472.52,5.28,ES2013d.C.dialog-act.vkaraisk.42,C,C,0.0,0.0,False,False,0.0,[],False, Also with on off switch and infrared,7,task,Inform
ES2013d,C,472.52,477.31,4.79,ES2013d.C.dialog-act.vkaraisk.43,C,C,6.93,0.0,False,False,0.0,[],False, uh I had envisioned it in hard smooth plastic.,9,task,Suggest
ES2013d,C,478.76,482.61,3.85,ES2013d.C.dialog-act.vkaraisk.44,,,,,,,,,False," So like uh well,",4,minor,Stall
ES2013d,C,482.61,483.36,0.75,ES2013d.C.dialog-act.vkaraisk.45,,,,,,,,,False," I dunno,",2,task,Inform
ES2013d,C,483.36,484.24,0.88,ES2013d.C.dialog-act.vkaraisk.46,,,,,,,,,False, what's it like?,3,elicit,Elicit-Inform
ES2013d,C,484.24,487.58,3.34,ES2013d.C.dialog-act.vkaraisk.47,C,C,5.16,6.93,False,False,0.0,[],False," I guess like an existing remote control, but molded and smooth.",11,task,Inform
ES2013d,C,489.38,492.74,3.36,ES2013d.C.dialog-act.vkaraisk.48,,,,,,,,,False," Whereas otherwise we'd thought, like with this one",8,minor,Fragment
ES2013d,C,492.74,493.83,1.09,ES2013d.C.dialog-act.vkaraisk.49,C,C,0.0,5.16,False,False,0.0,[],False," or mix and match,",4,task,Suggest
ES2013d,C,493.83,495.5,1.67,ES2013d.C.dialog-act.vkaraisk.50,C,C,0.28,0.0,False,False,0.0,[],False," just we were gonna see what you thought,",8,elicit,Elicit-Assessment
ES2013d,C,495.5,495.78,0.28,ES2013d.C.dialog-act.vkaraisk.51,,,,,,,,,False, the,1,minor,Fragment
ES2013d,C,495.78,499.13,3.35,ES2013d.C.dialog-act.vkaraisk.52,C,C,1.3,0.28,False,False,0.0,[],False, uh a more spongy rubber cover with spongy buttons.,9,task,Suggest
ES2013d,C,500.31,500.43,0.12,ES2013d.C.dialog-act.vkaraisk.53,,,,,,,,,False, So,1,minor,Stall
ES2013d,C,500.43,507.06,6.63,ES2013d.C.dialog-act.vkaraisk.54,C,C,3.0,1.3,False,False,0.0,[],False," we have the two options we can follow, either the smooth hard plastic or the spongy rubber, depending on cost restraints.",21,task,Inform
ES2013d,C,507.06,508.3,1.24,ES2013d.C.dialog-act.vkaraisk.55,,,,,,,,,False, And what we,3,minor,Fragment
ES2013d,C,509.56,510.06,0.5,ES2013d.C.dialog-act.vkaraisk.56,,,,,,,,,False," well,",1,minor,Stall
ES2013d,C,510.06,511.84,1.78,ES2013d.C.dialog-act.vkaraisk.57,C,C,0.557,3.0,False,False,0.0,[],False, what conclusion we reach when we discuss it.,8,other,Other
ES2013d,C,512.397,516.64,4.243,ES2013d.C.dialog-act.vkaraisk.58,C,C,0.0,0.557,False,False,0.0,[],False," Uh material yeah, that's what I have to say about material.",11,task,Inform
ES2013d,C,516.64,518.416,1.776,ES2013d.C.dialog-act.vkaraisk.59,C,C,1.354,0.0,False,False,0.0,[],False, Can I scroll down on there and see what else,10,elicit,Elicit-Assessment
ES2013d,B,517.65,517.92,0.27,ES2013d.B.dialog-act.vkaraisk.7,,,,,,,,,False, Mm-hmm.,1,task,Assess
ES2013d,C,519.51,519.77,0.26,ES2013d.C.dialog-act.vkaraisk.60,,,,,,,,,False, Well,1,minor,Stall
ES2013d,C,519.77,526.72,6.95,ES2013d.C.dialog-act.vkaraisk.61,C,C,0.0,1.354,False,False,0.0,[],False," colour, I think I definitely have a preference towards bright yellow with black buttons,",14,task,Assess
ES2013d,C,526.72,530.05,3.33,ES2013d.C.dialog-act.vkaraisk.62,C,C,0.0,0.0,False,False,0.0,[],False," because that's the company colours,",5,task,Inform
ES2013d,C,530.05,535.1,5.05,ES2013d.C.dialog-act.vkaraisk.63,C,C,3.25,0.0,False,False,0.0,[],False," but if anybody's got any other suggestions, I'm quite willing to consider them as well.",15,elicit,Elicit-Offer-Or-Suggestion
ES2013d,C,536.912,538.35,1.438,ES2013d.C.dialog-act.vkaraisk.64,,,,,,,,,False," So,",1,minor,Stall
ES2013d,C,538.35,541.57,3.22,ES2013d.C.dialog-act.vkaraisk.65,C,C,1.56,3.25,False,False,0.0,[],False, it just depends what you think about these ideas,9,elicit,Elicit-Assessment
ES2013d,C,541.57,542.92,1.35,ES2013d.C.dialog-act.vkaraisk.66,,,,,,,,,False, and if I'm,3,minor,Fragment
ES2013d,C,542.92,543.13,0.21,ES2013d.C.dialog-act.vkaraisk.67,,,,,,,,,False," yeah,",1,minor,Stall
ES2013d,C,543.13,545.6,2.47,ES2013d.C.dialog-act.vkaraisk.68,B,C,0.78,1.56,False,False,0.0,[],False," maybe, Kate, you better say what you think about them.",10,elicit,Elicit-Assessment
ES2013d,B,545.99,546.38,0.39,ES2013d.B.dialog-act.vkaraisk.8,,,,,,,,,False, Um well,2,minor,Stall
ES2013d,B,546.38,547.54,1.16,ES2013d.B.dialog-act.vkaraisk.9,B,C,2.79,0.78,True,False,0.0,[],True, I don't have very much to add.,7,task,Inform
ES2013d,B,547.54,549.67,2.13,ES2013d.B.dialog-act.vkaraisk.10,,,,,,,,,False, Um the the case,4,minor,Fragment
